County,Precinct,Race,District,Candidate,Party,Votes,VTD
ALLEN,Logan Township S12,Kansas House of Representatives,9,"Thompson, Kent L. ",Republican,78,120020
ALLEN,Logan Township S15,Kansas House of Representatives,9,"Thompson, Kent L. ",Republican,0,120030
NEOSHO,Canville Township,Kansas House of Representatives,9,"Thompson, Kent L. ",Republican,234,00002A
NEOSHO,Chanute Ward 1,Kansas House of Representatives,9,"Thompson, Kent L. ",Republican,67,40
NEOSHO,Chanute Ward 2 Precinct 1,Kansas House of Representatives,9,"Thompson, Kent L. ",Republican,180,50
NEOSHO,Chanute Ward 2 Precinct 2,Kansas House of Representatives,9,"Thompson, Kent L. ",Republican,210,60
NEOSHO,Chanute Ward 3 Precinct 1,Kansas House of Representatives,9,"Thompson, Kent L. ",Republican,347,70
NEOSHO,Chanute Ward 3 Precinct 2,Kansas House of Representatives,9,"Thompson, Kent L. ",Republican,221,80
NEOSHO,Chanute Ward 3 Precinct 3,Kansas House of Representatives,9,"Thompson, Kent L. ",Republican,502,90
NEOSHO,Chanute Ward 4 Precinct 1,Kansas House of Representatives,9,"Thompson, Kent L. ",Republican,242,100
NEOSHO,Chanute Ward 4 Precinct 2,Kansas House of Representatives,9,"Thompson, Kent L. ",Republican,197,110
NEOSHO,Chanute Ward 4 Precinct 3,Kansas House of Representatives,9,"Thompson, Kent L. ",Republican,143,00012A
NEOSHO,Chanute Ward 4 Precinct 3 Exclave A,Kansas House of Representatives,9,"Thompson, Kent L. ",Republican,0,00012B
NEOSHO,Chanute Ward 4 Precinct 3 Exclave B,Kansas House of Representatives,9,"Thompson, Kent L. ",Republican,0,00012C
NEOSHO,North Tioga Township,Kansas House of Representatives,9,"Thompson, Kent L. ",Republican,163,190
NEOSHO,South Tioga East Township,Kansas House of Representatives,9,"Thompson, Kent L. ",Republican,93,210
NEOSHO,South Tioga West Township,Kansas House of Representatives,9,"Thompson, Kent L. ",Republican,54,00022A
NEOSHO,South Tioga West Township Enclave,Kansas House of Representatives,9,"Thompson, Kent L. ",Republican,0,00022B
NEOSHO,South Tioga West Township Enclave B,Kansas House of Representatives,9,"Thompson, Kent L. ",Republican,0,00022C
NEOSHO,South Tioga West Township Enclave C,Kansas House of Representatives,9,"Thompson, Kent L. ",Republican,0,00022D
NEOSHO,Chetopa Township H9,Kansas House of Representatives,9,"Thompson, Kent L. ",Republican,82,120040
NEOSHO,Chanute Ward 3 Precinct 3 Exclave,Kansas House of Representatives,9,"Thompson, Kent L. ",Republican,0,900010
NEOSHO,Chanute Ward 3 Precinct 1 Exclave,Kansas House of Representatives,9,"Thompson, Kent L. ",Republican,0,900020
JOHNSON,Overland Park Ward 2 Precinct 04,Kansas House of Representatives,29,"Todd, James",Republican,253,
JOHNSON,Overland Park Ward 5 Precinct 11,Kansas House of Representatives,29,"Todd, James",Republican,379,
JOHNSON,Overland Park Ward 3 Precinct 07,Kansas House of Representatives,29,"Todd, James",Republican,205,
JOHNSON,Overland Park Ward 5 Precinct 04,Kansas House of Representatives,29,"Todd, James",Republican,313,
JOHNSON,Overland Park Ward 3 Precinct 12,Kansas House of Representatives,29,"Todd, James",Republican,155,
JOHNSON,Overland Park Ward 3 Precinct 19,Kansas House of Representatives,29,"Todd, James",Republican,303,
JOHNSON,Overland Park Ward 3 Precinct 02,Kansas House of Representatives,29,"Todd, James",Republican,245,
JOHNSON,Overland Park Ward 3 Precinct 05,Kansas House of Representatives,29,"Todd, James",Republican,330,
JOHNSON,Overland Park Ward 3 Precinct 04,Kansas House of Representatives,29,"Todd, James",Republican,315,
JOHNSON,Overland Park Ward 3 Precinct 06,Kansas House of Representatives,29,"Todd, James",Republican,346,
JOHNSON,Overland Park Ward 3 Precinct 22,Kansas House of Representatives,29,"Todd, James",Republican,147,
JOHNSON,Overland Park Ward 3 Precinct 08,Kansas House of Representatives,29,"Todd, James",Republican,282,
JOHNSON,Overland Park Ward 5 Precinct 01,Kansas House of Representatives,29,"Todd, James",Republican,339,
JOHNSON,Overland Park Ward 3 Precinct 17,Kansas House of Representatives,29,"Todd, James",Republican,232,
JOHNSON,Overland Park Ward 3 Precinct 21,Kansas House of Representatives,29,"Todd, James",Republican,293,
JOHNSON,Overland Park Ward 3 Precinct 03,Kansas House of Representatives,29,"Todd, James",Republican,249,
JOHNSON,Overland Park Ward 5 Precinct 12,Kansas House of Representatives,29,"Todd, James",Republican,224,
JOHNSON,Olathe Ward 2 Precinct 11,Kansas House of Representatives,15,"Toplikar, John",Republican,566,
JOHNSON,Olathe Ward 2 Precinct 08,Kansas House of Representatives,15,"Toplikar, John",Republican,352,
JOHNSON,Olathe Ward 2 Precinct 23,Kansas House of Representatives,15,"Toplikar, John",Republican,434,
JOHNSON,Olathe Ward 1 Precinct 01,Kansas House of Representatives,15,"Toplikar, John",Republican,425,
JOHNSON,Olathe Ward 2 Precinct 13,Kansas House of Representatives,15,"Toplikar, John",Republican,283,
JOHNSON,Olathe Ward 2 Precinct 04,Kansas House of Representatives,15,"Toplikar, John",Republican,309,
JOHNSON,Olathe Ward 2 Precinct 14,Kansas House of Representatives,15,"Toplikar, John",Republican,261,
JOHNSON,Olathe Ward 2 Precinct 02,Kansas House of Representatives,15,"Toplikar, John",Republican,314,
JOHNSON,Olathe Ward 2 Precinct 03,Kansas House of Representatives,15,"Toplikar, John",Republican,298,
JOHNSON,Olathe Ward 1 Precinct 02,Kansas House of Representatives,15,"Toplikar, John",Republican,247,
JOHNSON,Olathe Ward 1 Precinct 03,Kansas House of Representatives,15,"Toplikar, John",Republican,207,
JOHNSON,Olathe Ward 2 Precinct 01,Kansas House of Representatives,15,"Toplikar, John",Republican,175,
JOHNSON,Olathe Ward 1 Precinct 11,Kansas House of Representatives,15,"Toplikar, John",Republican,69,
COWLEY,Beaver Township,Kansas House of Representatives,79,"Trimmer, Ed  ",Democratic,42,170
COWLEY,Fairview Township,Kansas House of Representatives,79,"Trimmer, Ed  ",Democratic,42,220
COWLEY,Maple Township,Kansas House of Representatives,79,"Trimmer, Ed  ",Democratic,104,260
COWLEY,Ninnescah Township,Kansas House of Representatives,79,"Trimmer, Ed  ",Democratic,159,270
COWLEY,Pleasant Valley Township,Kansas House of Representatives,79,"Trimmer, Ed  ",Democratic,175,300
COWLEY,Rock Township,Kansas House of Representatives,79,"Trimmer, Ed  ",Democratic,37,320
COWLEY,Vernon Township,Kansas House of Representatives,79,"Trimmer, Ed  ",Democratic,80,390
COWLEY,Walnut Township,Kansas House of Representatives,79,"Trimmer, Ed  ",Democratic,150,400
COWLEY,Winfield Ward 1 East,Kansas House of Representatives,79,"Trimmer, Ed  ",Democratic,175,440
COWLEY,Winfield Ward 1 West,Kansas House of Representatives,79,"Trimmer, Ed  ",Democratic,86,450
COWLEY,Winfield Ward 2 Central,Kansas House of Representatives,79,"Trimmer, Ed  ",Democratic,107,460
COWLEY,Winfield Ward 2 East,Kansas House of Representatives,79,"Trimmer, Ed  ",Democratic,148,470
COWLEY,Winfield Ward 2 South,Kansas House of Representatives,79,"Trimmer, Ed  ",Democratic,191,480
COWLEY,Winfield Ward 2 West,Kansas House of Representatives,79,"Trimmer, Ed  ",Democratic,129,490
COWLEY,Winfield Ward 3,Kansas House of Representatives,79,"Trimmer, Ed  ",Democratic,172,500
COWLEY,Winfield Ward 3 South,Kansas House of Representatives,79,"Trimmer, Ed  ",Democratic,58,00051A
COWLEY,Winfield Ward 8,Kansas House of Representatives,79,"Trimmer, Ed  ",Democratic,20,00051B
COWLEY,Winfield Ward 4,Kansas House of Representatives,79,"Trimmer, Ed  ",Democratic,54,520
COWLEY,Winfield Ward 5 East,Kansas House of Representatives,79,"Trimmer, Ed  ",Democratic,284,00053A
COWLEY,Winfield Ward 5 West,Kansas House of Representatives,79,"Trimmer, Ed  ",Democratic,90,540
COWLEY,Winfield Ward 6,Kansas House of Representatives,79,"Trimmer, Ed  ",Democratic,241,550
COWLEY,Winfield Ward 6 A,Kansas House of Representatives,79,"Trimmer, Ed  ",Democratic,108,560
COWLEY,Winfield Ward 7,Kansas House of Representatives,79,"Trimmer, Ed  ",Democratic,171,570
COWLEY,Arkansas City Ward 5,Kansas House of Representatives,79,"Trimmer, Ed  ",Democratic,0,900010
COWLEY,Winfield Ward 9,Kansas House of Representatives,79,"Trimmer, Ed  ",Democratic,0,900070
SUMNER,Harmon Township,Kansas House of Representatives,79,"Trimmer, Ed  ",Democratic,36,170
SUMNER,Oxford Township,Kansas House of Representatives,79,"Trimmer, Ed  ",Democratic,213,240
SUMNER,Palestine Township,Kansas House of Representatives,79,"Trimmer, Ed  ",Democratic,34,250
SUMNER,Belle Plaine Township H79,Kansas House of Representatives,79,"Trimmer, Ed  ",Democratic,378,120020
SUMNER,Gore Township H79,Kansas House of Representatives,79,"Trimmer, Ed  ",Democratic,86,120040
SUMNER,Mulvane City Exclave B,Kansas House of Representatives,79,"Trimmer, Ed  ",Democratic,0,900060
RILEY,Ashland Township,Kansas House of Representatives,67,"Van Dyke, Alex  ",Democratic,32,10
RILEY,Grant Township,Kansas House of Representatives,67,"Van Dyke, Alex  ",Democratic,148,60
RILEY,Manhattan City Ward 07 Precinct 01,Kansas House of Representatives,67,"Van Dyke, Alex  ",Democratic,0,00022B
RILEY,Manhattan City Ward 04 Precinct 03,Kansas House of Representatives,67,"Van Dyke, Alex  ",Democratic,305,230
RILEY,Manhattan City Ward 04 Precinct 05,Kansas House of Representatives,67,"Van Dyke, Alex  ",Democratic,227,00025A
RILEY,Manhattan City Ward 04 Precinct 05 Exclave,Kansas House of Representatives,67,"Van Dyke, Alex  ",Democratic,0,00025B
RILEY,Manhattan City Ward 05 Precinct 05,Kansas House of Representatives,67,"Van Dyke, Alex  ",Democratic,141,310
RILEY,Manhattan City Ward 05 Precinct 06,Kansas House of Representatives,67,"Van Dyke, Alex  ",Democratic,267,320
RILEY,Manhattan City Ward 05 Precinct 07,Kansas House of Representatives,67,"Van Dyke, Alex  ",Democratic,147,330
RILEY,Manhattan City Ward 05 Precinct 08,Kansas House of Representatives,67,"Van Dyke, Alex  ",Democratic,159,340
RILEY,Manhattan City Ward 05 Precinct 09,Kansas House of Representatives,67,"Van Dyke, Alex  ",Democratic,413,350
RILEY,Manhattan City Ward 05 Precinct 10,Kansas House of Representatives,67,"Van Dyke, Alex  ",Democratic,511,00036A
RILEY,Manhattan City Ward 05 Precinct 11,Kansas House of Representatives,67,"Van Dyke, Alex  ",Democratic,506,370
RILEY,Manhattan Township Precinct 1 Enclave A,Kansas House of Representatives,67,"Van Dyke, Alex  ",Democratic,0,00039B
RILEY,Manhattan Township Precinct 1 Enclave B,Kansas House of Representatives,67,"Van Dyke, Alex  ",Democratic,0,00039C
RILEY,Manahattan Township Precinct 1 Enclave D,Kansas House of Representatives,67,"Van Dyke, Alex  ",Democratic,0,00039E
RILEY,Manhattan Township Precinct 1 Enclave F,Kansas House of Representatives,67,"Van Dyke, Alex  ",Democratic,0,00039G
RILEY,Manhattan Township Precinct 1 Part A,Kansas House of Representatives,67,"Van Dyke, Alex  ",Democratic,0,00039H
RILEY,Manhattan Township Precinct 2,Kansas House of Representatives,67,"Van Dyke, Alex  ",Democratic,101,400
RILEY,Manhattan Township Precinct 3,Kansas House of Representatives,67,"Van Dyke, Alex  ",Democratic,32,410
RILEY,Wildcat Township,Kansas House of Representatives,67,"Van Dyke, Alex  ",Democratic,94,00047A
RILEY,Wildcat Township Enclave A,Kansas House of Representatives,67,"Van Dyke, Alex  ",Democratic,0,00047B
RILEY,Wildcat Township Enclave B,Kansas House of Representatives,67,"Van Dyke, Alex  ",Democratic,0,00047C
RILEY,Manhattan City Ward 10 Precinct 01,Kansas House of Representatives,67,"Van Dyke, Alex  ",Democratic,53,00047D
RILEY,Fort Riley A Madison Township H67,Kansas House of Representatives,67,"Van Dyke, Alex  ",Democratic,0,120030
RILEY,Madison Township H67,Kansas House of Representatives,67,"Van Dyke, Alex  ",Democratic,0,120050
RILEY,Manhattan City Ward 12 Precinct 01,Kansas House of Representatives,67,"Van Dyke, Alex  ",Democratic,0,180010
RILEY,Manhattan City Ward 04 Precinct 04,Kansas House of Representatives,67,"Van Dyke, Alex  ",Democratic,432,400050
RILEY,Manhattan City Ward 04 Precinct 07,Kansas House of Representatives,67,"Van Dyke, Alex  ",Democratic,5,400080
RILEY,Manhattan City Ward 04 Precinct 06,Kansas House of Representatives,67,"Van Dyke, Alex  ",Democratic,179,400090
RILEY,Manhattan City Ward 11 Precinct 01,Kansas House of Representatives,67,"Van Dyke, Alex  ",Democratic,142,500010
RILEY,Manhattan City Ward 11 Precinct 03,Kansas House of Representatives,67,"Van Dyke, Alex  ",Democratic,20,600001
RILEY,Manhattan City Ward 09 Precinct 03,Kansas House of Representatives,67,"Van Dyke, Alex  ",Democratic,17,800001
RILEY,Manhattan City Ward 11 Precinct 01 Part B,Kansas House of Representatives,67,"Van Dyke, Alex  ",Democratic,94,900030
RILEY,Manhattan City Ward 11 Precinct 01 Part C,Kansas House of Representatives,67,"Van Dyke, Alex  ",Democratic,0,900040
RILEY,Manhattan Township Precinct 3 Enclave A,Kansas House of Representatives,67,"Van Dyke, Alex  ",Democratic,0,900050
RILEY,Manhattan Township Precinct 3 Enclave B,Kansas House of Representatives,67,"Van Dyke, Alex  ",Democratic,0,900060
MIAMI,East Valley Township,Kansas House of Representatives,6,"Vickrey, Jene  ",Republican,143,20
MIAMI,Louisburg Ward 1 Exclave Park,Kansas House of Representatives,6,"Vickrey, Jene  ",Republican,0,00003B
MIAMI,Louisburg Ward 2 Exclave A,Kansas House of Representatives,6,"Vickrey, Jene  ",Republican,0,00004B
MIAMI,Louisburg Ward 2 Exclave B,Kansas House of Representatives,6,"Vickrey, Jene  ",Republican,0,00004C
MIAMI,Miami Township,Kansas House of Representatives,6,"Vickrey, Jene  ",Republican,195,50
MIAMI,North Wea Township,Kansas House of Representatives,6,"Vickrey, Jene  ",Republican,272,80
MIAMI,Osage Township,Kansas House of Representatives,6,"Vickrey, Jene  ",Republican,206,90
MIAMI,Paola Ward 1,Kansas House of Representatives,6,"Vickrey, Jene  ",Republican,370,00016A
MIAMI,Paola Ward 1 Exclave,Kansas House of Representatives,6,"Vickrey, Jene  ",Republican,0,00016B
MIAMI,Paola Ward 2,Kansas House of Representatives,6,"Vickrey, Jene  ",Republican,326,170
MIAMI,Paola Ward 3,Kansas House of Representatives,6,"Vickrey, Jene  ",Republican,327,00018A
MIAMI,Paola Ward 3 Exclave A,Kansas House of Representatives,6,"Vickrey, Jene  ",Republican,0,00018B
MIAMI,Paola Ward 4,Kansas House of Representatives,6,"Vickrey, Jene  ",Republican,447,00019A
MIAMI,Paola Ward 4 Exclave,Kansas House of Representatives,6,"Vickrey, Jene  ",Republican,0,00019B
MIAMI,Richland Township,Kansas House of Representatives,6,"Vickrey, Jene  ",Republican,833,200
MIAMI,South Wea Township,Kansas House of Representatives,6,"Vickrey, Jene  ",Republican,589,220
MIAMI,Sugar Creek Township,Kansas House of Representatives,6,"Vickrey, Jene  ",Republican,185,250
MIAMI,Ten Mile Township,Kansas House of Representatives,6,"Vickrey, Jene  ",Republican,612,260
MIAMI,West Middle Creek Township,Kansas House of Representatives,6,"Vickrey, Jene  ",Republican,280,270
MIAMI,East Middle Creek Township C2,Kansas House of Representatives,6,"Vickrey, Jene  ",Republican,91,120020
MIAMI,East Middle Creek Township C3,Kansas House of Representatives,6,"Vickrey, Jene  ",Republican,345,120030
MIAMI,Osawatomie Ward 1 H6,Kansas House of Representatives,6,"Vickrey, Jene  ",Republican,0,120070
MIAMI,South Marysville Township C2,Kansas House of Representatives,6,"Vickrey, Jene  ",Republican,517,120080
MIAMI,South Marysville Township C3,Kansas House of Representatives,6,"Vickrey, Jene  ",Republican,7,120090
MIAMI,West Valley Township H6,Kansas House of Representatives,6,"Vickrey, Jene  ",Republican,72,120110
MIAMI,Louisburg Ward 1,Kansas House of Representatives,6,"Vickrey, Jene  ",Republican,246,140010
MIAMI,Louisburg Ward 2,Kansas House of Representatives,6,"Vickrey, Jene  ",Republican,334,140020
MIAMI,Louisburg Ward 3,Kansas House of Representatives,6,"Vickrey, Jene  ",Republican,417,140030
MIAMI,Louisburg Ward 4,Kansas House of Representatives,6,"Vickrey, Jene  ",Republican,383,140040
MIAMI,North Paola Township,Kansas House of Representatives,6,"Vickrey, Jene  ",Republican,161,200010
MIAMI,South Paola Township,Kansas House of Representatives,6,"Vickrey, Jene  ",Republican,82,200020
MIAMI,Osawatomie Ward 1 Exclave B,Kansas House of Representatives,6,"Vickrey, Jene  ",Republican,0,900030
MIAMI,Osawatomie Ward 1 Exclave C,Kansas House of Representatives,6,"Vickrey, Jene  ",Republican,0,900040
MIAMI,Osawatomie Ward 1 Exclave D,Kansas House of Representatives,6,"Vickrey, Jene  ",Republican,0,900050
MIAMI,Paola Ward 1 Exclave B,Kansas House of Representatives,6,"Vickrey, Jene  ",Republican,0,900080
MIAMI,South Wea Township Enclave A,Kansas House of Representatives,6,"Vickrey, Jene  ",Republican,0,900090
MIAMI,South Wea Township Enclave B,Kansas House of Representatives,6,"Vickrey, Jene  ",Republican,0,900100
MIAMI,South Wea Township Enclave C,Kansas House of Representatives,6,"Vickrey, Jene  ",Republican,0,900110
MIAMI,West Valley Township Exclave,Kansas House of Representatives,6,"Vickrey, Jene  ",Republican,161,900120
MIAMI,North Paola Township Part 1,Kansas House of Representatives,6,"Vickrey, Jene  ",Republican,4,900140
MIAMI,North Paola Township Part 2,Kansas House of Representatives,6,"Vickrey, Jene  ",Republican,55,900150
MIAMI,North Paola Township Part 3,Kansas House of Representatives,6,"Vickrey, Jene  ",Republican,0,900160
MIAMI,South Paola Township Part 2,Kansas House of Representatives,6,"Vickrey, Jene  ",Republican,63,900180
SEDGWICK,103,Kansas House of Representatives,103,"Victors, Ponka-We",Democratic,111,
SEDGWICK,104,Kansas House of Representatives,103,"Victors, Ponka-We",Democratic,38,
SEDGWICK,129,Kansas House of Representatives,103,"Victors, Ponka-We",Democratic,120,
SEDGWICK,320,Kansas House of Representatives,103,"Victors, Ponka-We",Democratic,130,
SEDGWICK,324,Kansas House of Representatives,103,"Victors, Ponka-We",Democratic,187,
SEDGWICK,601,Kansas House of Representatives,103,"Victors, Ponka-We",Democratic,655,
SEDGWICK,615,Kansas House of Representatives,103,"Victors, Ponka-We",Democratic,890,
SEDGWICK,617,Kansas House of Representatives,103,"Victors, Ponka-We",Democratic,263,
SEDGWICK,627,Kansas House of Representatives,103,"Victors, Ponka-We",Democratic,54,
RENO,Hutchinson Precinct 04,Kansas House of Representatives,104,"Waggoner, Paul  ",Republican,399,150
RENO,Hutchinson Precinct 10,Kansas House of Representatives,104,"Waggoner, Paul  ",Republican,339,210
RENO,Hutchinson Precinct 11,Kansas House of Representatives,104,"Waggoner, Paul  ",Republican,312,220
RENO,Hutchinson Precinct 12,Kansas House of Representatives,104,"Waggoner, Paul  ",Republican,166,230
RENO,Hutchinson Precinct 13,Kansas House of Representatives,104,"Waggoner, Paul  ",Republican,180,240
RENO,Hutchinson Precinct 17,Kansas House of Representatives,104,"Waggoner, Paul  ",Republican,273,280
RENO,Hutchinson Precinct 21,Kansas House of Representatives,104,"Waggoner, Paul  ",Republican,129,320
RENO,Hutchinson Precinct 22,Kansas House of Representatives,104,"Waggoner, Paul  ",Republican,279,330
RENO,Hutchinson Precinct 24,Kansas House of Representatives,104,"Waggoner, Paul  ",Republican,256,350
RENO,Hutchinson Precinct 27,Kansas House of Representatives,104,"Waggoner, Paul  ",Republican,187,380
RENO,Hutchinson Precinct 28,Kansas House of Representatives,104,"Waggoner, Paul  ",Republican,439,00039A
RENO,Hutchinson Precinct 28 Exclave,Kansas House of Representatives,104,"Waggoner, Paul  ",Republican,203,00039B
RENO,Hutchinson Precinct 31,Kansas House of Representatives,104,"Waggoner, Paul  ",Republican,147,420
RENO,Hutchinson Precinct 32,Kansas House of Representatives,104,"Waggoner, Paul  ",Republican,68,430
RENO,Little River Township,Kansas House of Representatives,104,"Waggoner, Paul  ",Republican,434,460
RENO,Medora Township,Kansas House of Representatives,104,"Waggoner, Paul  ",Republican,472,490
RENO,North Clay Township,Kansas House of Representatives,104,"Waggoner, Paul  ",Republican,237,00055A
RENO,Hutchinson Precinct 36,Kansas House of Representatives,104,"Waggoner, Paul  ",Republican,3,120070
RENO,Hutchinson Precinct 23 Exclave,Kansas House of Representatives,104,"Waggoner, Paul  ",Republican,86,200030
RENO,Hutchinson Precinct 23 H104,Kansas House of Representatives,104,"Waggoner, Paul  ",Republican,376,200040
RENO,Hutchinson Precinct 33,Kansas House of Representatives,104,"Waggoner, Paul  ",Republican,91,200050
SEDGWICK,101,Kansas House of Representatives,86,"Ward, Jim",Democratic,458,
SEDGWICK,105,Kansas House of Representatives,86,"Ward, Jim",Democratic,368,
SEDGWICK,130,Kansas House of Representatives,86,"Ward, Jim",Democratic,369,
SEDGWICK,301,Kansas House of Representatives,86,"Ward, Jim",Democratic,206,
SEDGWICK,302,Kansas House of Representatives,86,"Ward, Jim",Democratic,411,
SEDGWICK,303,Kansas House of Representatives,86,"Ward, Jim",Democratic,187,
SEDGWICK,304,Kansas House of Representatives,86,"Ward, Jim",Democratic,222,
SEDGWICK,305,Kansas House of Representatives,86,"Ward, Jim",Democratic,703,
SEDGWICK,319,Kansas House of Representatives,86,"Ward, Jim",Democratic,163,
SEDGWICK,407,Kansas House of Representatives,86,"Ward, Jim",Democratic,51,
JOHNSON,Overland Park Ward 5 Precinct 08,Kansas House of Representatives,28,"Warren, Kellie",Republican,649,
JOHNSON,Leawood Ward 3 Precinct 05,Kansas House of Representatives,28,"Warren, Kellie",Republican,764,
JOHNSON,Leawood Ward 3 Precinct 06,Kansas House of Representatives,28,"Warren, Kellie",Republican,767,
JOHNSON,Overland Park Ward 5 Precinct 09,Kansas House of Representatives,28,"Warren, Kellie",Republican,557,
JOHNSON,Leawood Ward 4 Precinct 07,Kansas House of Representatives,28,"Warren, Kellie",Republican,801,
JOHNSON,Overland Park Ward 5 Precinct 06,Kansas House of Representatives,28,"Warren, Kellie",Republican,338,
JOHNSON,Leawood Ward 4 Precinct 05,Kansas House of Representatives,28,"Warren, Kellie",Republican,466,
JOHNSON,Leawood Ward 4 Precinct 04,Kansas House of Representatives,28,"Warren, Kellie",Republican,480,
JOHNSON,Overland Park Ward 5 Precinct 07,Kansas House of Representatives,28,"Warren, Kellie",Republican,629,
JOHNSON,Overland Park Ward 5 Precinct 16,Kansas House of Representatives,28,"Warren, Kellie",Republican,258,
JOHNSON,Leawood Ward 4 Precinct 06,Kansas House of Representatives,28,"Warren, Kellie",Republican,434,
JOHNSON,Overland Park Ward 5 Precinct 17,Kansas House of Representatives,28,"Warren, Kellie",Republican,155,
JOHNSON,Leawood Ward 3 Precinct 04,Kansas House of Representatives,28,"Warren, Kellie",Republican,135,
ELLIS,East Big Creek Township,Kansas House of Representatives,111,"Wasinger, Barbara K. ",Republican,221,30
ELLIS,Freedom Township,Kansas House of Representatives,111,"Wasinger, Barbara K. ",Republican,38,80
ELLIS,Hays Ward 1 Precinct 1,Kansas House of Representatives,111,"Wasinger, Barbara K. ",Republican,53,90
ELLIS,Hays Ward 1 Precinct 2,Kansas House of Representatives,111,"Wasinger, Barbara K. ",Republican,84,00010A
ELLIS,Hays Ward 2 Precinct 1,Kansas House of Representatives,111,"Wasinger, Barbara K. ",Republican,164,110
ELLIS,Hays Ward 2 Precinct 2,Kansas House of Representatives,111,"Wasinger, Barbara K. ",Republican,135,120
ELLIS,Hays Ward 2 Precinct 3,Kansas House of Representatives,111,"Wasinger, Barbara K. ",Republican,85,130
ELLIS,Hays Ward 2 Precinct 4,Kansas House of Representatives,111,"Wasinger, Barbara K. ",Republican,118,140
ELLIS,Hays Ward 2 Precinct 5,Kansas House of Representatives,111,"Wasinger, Barbara K. ",Republican,90,150
ELLIS,Hays Ward 3 Precinct 1,Kansas House of Representatives,111,"Wasinger, Barbara K. ",Republican,156,00016A
ELLIS,Hays Ward 3 Precinct 2,Kansas House of Representatives,111,"Wasinger, Barbara K. ",Republican,283,170
ELLIS,Hays Ward 3 Precinct 3,Kansas House of Representatives,111,"Wasinger, Barbara K. ",Republican,319,180
ELLIS,Hays Ward 3 Precinct 4,Kansas House of Representatives,111,"Wasinger, Barbara K. ",Republican,607,00019A
ELLIS,Hays Ward 4 Precinct 1,Kansas House of Representatives,111,"Wasinger, Barbara K. ",Republican,206,200
ELLIS,Hays Ward 4 Precinct 2,Kansas House of Representatives,111,"Wasinger, Barbara K. ",Republican,206,00021A
ELLIS,Hays Ward 4 Precinct 3,Kansas House of Representatives,111,"Wasinger, Barbara K. ",Republican,181,220
ELLIS,Hays Ward 4 Precinct 4,Kansas House of Representatives,111,"Wasinger, Barbara K. ",Republican,402,230
ELLIS,Hays Ward 4 Precinct 5,Kansas House of Representatives,111,"Wasinger, Barbara K. ",Republican,326,240
ELLIS,Victoria Township,Kansas House of Representatives,111,"Wasinger, Barbara K. ",Republican,212,290
ELLIS,Wheatland Township,Kansas House of Representatives,111,"Wasinger, Barbara K. ",Republican,96,310
ELLIS,Herzog Township H111,Kansas House of Representatives,111,"Wasinger, Barbara K. ",Republican,137,120030
ELLIS,North Big Creek Township H111,Kansas House of Representatives,111,"Wasinger, Barbara K. ",Republican,156,120050
ELLIS,North Lookout Township H111,Kansas House of Representatives,111,"Wasinger, Barbara K. ",Republican,49,120070
ELLIS,West Big Creek Township H111,Kansas House of Representatives,111,"Wasinger, Barbara K. ",Republican,17,120090
ELLIS,Hays Ward 1 Precinct 2 Exclave 1,Kansas House of Representatives,111,"Wasinger, Barbara K. ",Republican,0,900010
ELLIS,Hays Ward 1 Precinct 2 Exclave 2,Kansas House of Representatives,111,"Wasinger, Barbara K. ",Republican,0,900020
ELLIS,Hays Ward 3 Precinct 4 Exclave 1,Kansas House of Representatives,111,"Wasinger, Barbara K. ",Republican,0,900030
ELLIS,Hays Ward 3 Precinct 4 Exclave 2,Kansas House of Representatives,111,"Wasinger, Barbara K. ",Republican,0,900040
ELLIS,North Big Creek Township Enclave 1,Kansas House of Representatives,111,"Wasinger, Barbara K. ",Republican,0,900050
ELLIS,North Big Creek Township Enclave 2,Kansas House of Representatives,111,"Wasinger, Barbara K. ",Republican,0,900060
ELLIS,North Big Creek Township Enclave 3,Kansas House of Representatives,111,"Wasinger, Barbara K. ",Republican,0,900070
ELLIS,North Big Creek Township Enclave 4,Kansas House of Representatives,111,"Wasinger, Barbara K. ",Republican,0,900080
BARTON,Beaver Township,Kansas House of Representatives,109,"Waymaster, Troy L. ",Republican,39,20
BARTON,Cheyenne Township,Kansas House of Representatives,109,"Waymaster, Troy L. ",Republican,89,40
BARTON,Clarence Township,Kansas House of Representatives,109,"Waymaster, Troy L. ",Republican,43,50
BARTON,Cleveland Township,Kansas House of Representatives,109,"Waymaster, Troy L. ",Republican,23,60
BARTON,Fairview Township,Kansas House of Representatives,109,"Waymaster, Troy L. ",Republican,26,90
BARTON,Grant Township,Kansas House of Representatives,109,"Waymaster, Troy L. ",Republican,24,100
BARTON,Independent Township,Kansas House of Representatives,109,"Waymaster, Troy L. ",Republican,341,280
BARTON,Logan Township,Kansas House of Representatives,109,"Waymaster, Troy L. ",Republican,77,310
BARTON,Union Township,Kansas House of Representatives,109,"Waymaster, Troy L. ",Republican,43,360
BARTON,Walnut Township Albert,Kansas House of Representatives,109,"Waymaster, Troy L. ",Republican,66,370
BARTON,Walnut Township Olmitz,Kansas House of Representatives,109,"Waymaster, Troy L. ",Republican,46,380
BARTON,Wheatland Township,Kansas House of Representatives,109,"Waymaster, Troy L. ",Republican,21,390
JEWELL,Athens Township,Kansas House of Representatives,109,"Waymaster, Troy L. ",Republican,23,20
