COUNTY NUMBER,PRECINCT CODE,PRECINCT NAME,REGISTERED VOTERS TOTAL,BALLOTS CAST TOTAL,BALLOTS CAST BLANK,For Unified Government Commissioner At-Large District 1,For Unified Government Commissioner At-Large District 1,For Unified Government Commissioner At-Large District 1,For Unified Government Commissioner At-Large District 1,For Unified Government Commissioner At-Large District 1,For Unified Government Commissioner District 2,For Unified Government Commissioner District 2,For Unified Government Commissioner District 2,For Unified Government Commissioner District 2,For Unified Government Commissioner District 2,For Unified Government Commissioner District 3,For Unified Government Commissioner District 3,For Unified Government Commissioner District 3,For Unified Government Commissioner District 3,For Unified Government Commissioner District 3,For Unified Government Commissioner District 4,For Unified Government Commissioner District 4,For Unified Government Commissioner District 4,For Unified Government Commissioner District 4,For Unified Government Commissioner District 4,For Unified Government Commissioner District 6,For Unified Government Commissioner District 6,For Unified Government Commissioner District 6,For Unified Government Commissioner District 6,For Unified Government Commissioner District 6,For Register of Deeds,For Register of Deeds,For Register of Deeds,For Register of Deeds,For Register of Deeds,For Board of Public Utilities At-Large Position 3,For Board of Public Utilities At-Large Position 3,For Board of Public Utilities At-Large Position 3,For Board of Public Utilities At-Large Position 3,For Board of Public Utilities At-Large Position 3,For Board of Public Utilities District 1,For Board of Public Utilities District 1,For Board of Public Utilities District 1,For Board of Public Utilities District 1,For Board of Public Utilities District 1,For Board of Public Utilities District 3,For Board of Public Utilities District 3,For Board of Public Utilities District 3,For Board of Public Utilities District 3,For Board of Public Utilities District 3,For Kansas City Kansas Community College Board of Trustee Members,For Kansas City Kansas Community College Board of Trustee Members,For Kansas City Kansas Community College Board of Trustee Members,For Kansas City Kansas Community College Board of Trustee Members,For Kansas City Kansas Community College Board of Trustee Members,For Kansas City Kansas Community College Board of Trustee Members,For Kansas City Kansas Community College Board of Trustee Members,For Kansas City Kansas Community College Board of Trustee Members,For Kansas City Kansas Community College Board of Trustee Members,For Kansas City Kansas Community College Board of Trustee Members,For Kansas City Kansas Community College Board of Trustee Members,For Kansas City Kansas Community College Board of Trustee Members,For Kansas City Kansas Community College Board of Trustee Members,For Kansas City Kansas Community College Board of Trustee Members,For Unified School District No. 202 Board Members,For Unified School District No. 202 Board Members,For Unified School District No. 202 Board Members,For Unified School District No. 202 Board Members,For Unified School District No. 202 Board Members,For Unified School District No. 202 Board Members,For Unified School District No. 202 Board Members,For Unified School District No. 202 Board Members,For Unified School District No. 203 Board Members,For Unified School District No. 203 Board Members,For Unified School District No. 203 Board Members,For Unified School District No. 203 Board Members,For Unified School District No. 203 Board Members,For Unified School District No. 203 Board Members,For Unified School District No. 203 Board Members,For Unified School District No. 203 Board Members,For Unified School District No. 203 Board Members,For Unified School District No. 203 Board Members,For Unified School District No. 203 Board Members,For Unified School District No. 203 Board Members,For Unified School District No. 204 Board Members,For Unified School District No. 204 Board Members,For Unified School District No. 204 Board Members,For Unified School District No. 204 Board Members,For Unified School District No. 204 Board Members,For Unified School District No. 204 Board Members,For Unified School District No. 204 Board Members,For Unified School District No. 204 Board Members,For Unified School District No. 204 Board Members,For Unified School District No. 500 Board Members,For Unified School District No. 500 Board Members,For Unified School District No. 500 Board Members,For Unified School District No. 500 Board Members,For Unified School District No. 500 Board Members,For Unified School District No. 500 Board Members,For Unified School District No. 500 Board Members,For Unified School District No. 500 Board Members,For Unified School District No. 500 Board Members,For Unified School District No. 500 Board Members,For Unified School District No. 500 Board Members,For Unified School District No. 500 Board Members,For Unified School District No. 500 Board Members,For Unified School District No. 500 Board Members,For Unified School District No. 204 Board Members (Unexpired Term),For Unified School District No. 204 Board Members (Unexpired Term),For Unified School District No. 204 Board Members (Unexpired Term),For Unified School District No. 204 Board Members (Unexpired Term),For Bonner Springs Mayor,For Bonner Springs Mayor,For Bonner Springs Mayor,For Bonner Springs Mayor,For Bonner Springs Mayor,For Bonner Springs City Council Ward 1,For Bonner Springs City Council Ward 1,For Bonner Springs City Council Ward 1,For Bonner Springs City Council Ward 1,For Bonner Springs City Council Ward 2,For Bonner Springs City Council Ward 2,For Bonner Springs City Council Ward 2,For Bonner Springs City Council Ward 2,For Bonner Springs City Council Ward 2,For Bonner Springs City Council Ward 2,For Bonner Springs City Council Ward 3,For Bonner Springs City Council Ward 3,For Bonner Springs City Council Ward 3,For Bonner Springs City Council Ward 3,For Bonner Springs City Council Ward 4,For Bonner Springs City Council Ward 4,For Bonner Springs City Council Ward 4,For Bonner Springs City Council Ward 4,For Edwardsville City Council,For Edwardsville City Council,For Edwardsville City Council,For Edwardsville City Council,For Edwardsville City Council,For Edwardsville City Council,For Edwardsville City Council,For Edwardsville City Council,For Lake Quivira Mayor,For Lake Quivira Mayor,For Lake Quivira Mayor,For Lake Quivira Mayor,For Lake Quivira Council At-Large,For Lake Quivira Council At-Large,For Lake Quivira Council At-Large,For Lake Quivira Council At-Large,For Water District No. 1 Board Member Position 1,For Water District No. 1 Board Member Position 1,For Water District No. 1 Board Member Position 1,For Water District No. 1 Board Member Position 1,For Water District No. 1 Board Member Position 1,For Water District No. 1 Board Member Position 1,For Water District No. 1 Board Member Position 2,For Water District No. 1 Board Member Position 2,For Water District No. 1 Board Member Position 2,For Water District No. 1 Board Member Position 2,For Water District No. 1 Board Member Position 2,For Water District No. 1 Board Member Position 6,For Water District No. 1 Board Member Position 6,For Water District No. 1 Board Member Position 6,For Water District No. 1 Board Member Position 6,For Water District No. 1 Board Member Position 6,For Water District No. 1 Board Member Position 7,For Water District No. 1 Board Member Position 7,For Water District No. 1 Board Member Position 7,For Water District No. 1 Board Member Position 7,For Water District No. 1 Board Member Position 7,Edwardsville Sales Tax Question,Edwardsville Sales Tax Question,Edwardsville Sales Tax Question,Edwardsville Sales Tax Question
,0089,KC11-05,1107,95,0,41,47,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,33,0,0,13,46,39,3,0,7,39,49,0,0,7,0,0,0,0,0,33,32,19,18,16,33,18,35,27,36,12,1,4,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,21,15,17,28,35,36,25,10,35,30,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0090,KC11-06,760,103,0,61,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,44,0,0,7,45,53,1,0,4,34,65,0,0,4,0,0,0,0,0,42,28,10,24,11,38,14,32,34,45,23,1,4,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,36,9,11,28,34,49,27,6,55,18,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0091,KC11-07,608,85,0,51,31,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,41,1,0,6,41,37,0,0,7,32,45,0,0,8,0,0,0,0,0,31,25,19,19,10,29,12,33,40,36,14,0,0,72,8,3,6,8,8,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,20,19,17,19,22,37,22,13,29,12,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0092,KC11-08,987,84,0,43,37,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,28,0,0,10,32,46,0,0,6,0,0,0,0,0,0,0,0,0,0,35,15,16,20,9,25,11,42,26,32,18,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,23,18,11,27,23,35,23,8,39,27,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0093,KC11-09,493,61,0,25,30,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,25,0,0,9,22,28,3,0,8,0,0,0,0,0,0,0,0,0,0,23,16,13,10,10,19,8,21,24,18,11,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,18,6,12,19,18,28,21,9,19,8,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0094,KC11-10,687,151,0,82,60,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,68,0,0,14,68,73,1,0,9,0,0,0,0,0,0,0,0,0,0,60,63,21,32,13,63,17,55,63,67,23,4,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,45,19,41,40,68,81,41,19,61,45,1,4,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0095,KC11-11,858,216,0,137,75,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,122,0,0,24,109,87,3,0,17,0,0,0,0,0,0,0,0,0,0,69,81,43,52,29,89,41,77,48,76,40,1,0,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,71,31,54,53,91,99,69,34,57,40,2,0,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0096,KC11-12,240,50,0,31,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,31,0,0,2,26,22,2,0,0,0,0,0,0,0,0,0,0,0,0,26,20,8,13,4,19,8,16,13,14,6,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,6,9,11,24,11,17,12,17,12,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0097,KC11-13,158,26,0,18,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,16,0,0,3,8,16,0,0,2,0,0,0,0,0,0,0,0,0,0,4,9,2,4,1,10,4,9,8,10,6,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,8,8,12,9,4,3,8,5,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0098,KC11-14,272,39,0,19,17,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,24,0,0,2,21,16,0,0,2,0,0,0,0,0,0,0,0,0,0,19,16,16,5,5,17,8,14,14,12,8,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,12,2,11,14,8,27,13,3,8,11,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0099,KC11-15,290,45,0,26,18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,18,0,0,6,16,23,0,0,6,0,0,0,0,0,0,0,0,0,0,17,18,10,7,3,20,5,19,12,22,6,1,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,13,3,10,18,20,27,15,6,19,12,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0100,KC11-16,94,14,0,8,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,2,6,5,1,0,2,0,0,0,0,0,0,0,0,0,0,5,5,1,2,0,7,3,4,8,4,6,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,2,3,2,2,6,3,3,5,4,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0101,KC11-17,18,5,0,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted
,0102,KC12-01,961,135,1,97,27,1,0,10,0,0,0,0,0,56,53,22,0,4,0,0,0,0,0,0,0,0,0,0,35,81,0,0,19,79,40,2,0,14,0,0,0,0,0,47,76,0,0,12,52,34,14,26,21,35,20,40,35,42,43,0,0,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,47,24,38,37,71,23,32,25,33,33,0,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0103,KC12-02,719,27,0,24,3,0,0,0,0,0,0,0,0,8,16,2,0,1,0,0,0,0,0,0,0,0,0,0,6,21,0,0,0,22,5,0,0,0,0,0,0,0,0,8,19,0,0,0,16,9,4,9,3,7,3,7,11,8,9,0,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,6,8,9,16,4,8,4,10,10,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0104,KC12-03,993,78,0,55,20,1,0,2,0,0,0,0,0,27,39,12,0,0,0,0,0,0,0,0,0,0,0,0,17,55,0,0,6,55,19,0,0,4,0,0,0,0,0,35,37,0,0,6,30,20,14,24,8,23,19,24,22,20,15,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,21,13,21,21,32,11,18,12,19,21,1,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0105,KC12-04,955,139,0,78,39,10,0,12,0,0,0,0,0,46,54,35,0,4,0,0,0,0,0,0,0,0,0,0,28,90,3,0,18,76,41,3,0,19,0,0,0,0,0,53,74,1,0,11,44,69,18,13,30,33,58,35,35,35,21,6,0,159,73,26,75,85,82,5,0,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,4,2,2,0,4,1,0,1,1,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0106,KC12-05,472,53,0,35,12,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,25,0,0,2,9,38,0,0,6,36,14,0,0,3,0,0,0,0,0,15,34,0,0,4,10,16,9,6,6,15,16,15,5,20,15,0,0,79,31,13,29,34,40,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0107,KC12-06,883,96,0,55,26,6,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,48,4,0,6,22,62,1,0,11,61,19,4,0,12,0,0,0,0,0,43,44,1,0,8,27,39,18,17,20,30,33,20,27,30,19,0,0,104,56,23,57,71,64,2,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0108,KC12-07,924,104,0,55,34,1,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,54,1,0,4,23,62,1,0,18,62,26,1,0,15,0,0,0,0,0,43,54,0,0,7,42,36,32,15,17,35,30,23,20,35,16,0,0,115,61,29,61,73,62,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0109,KC12-08,604,84,0,57,21,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,45,0,0,1,11,68,0,0,5,57,23,0,0,4,0,0,0,0,0,34,47,0,0,3,18,49,22,10,27,28,38,18,9,27,13,0,0,77,50,12,60,69,62,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0110,KC12-09,120,30,0,14,13,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,19,1,0,0,6,19,0,0,5,18,6,1,0,5,0,0,0,0,0,10,14,1,0,5,6,14,5,1,11,8,7,6,3,7,4,0,0,48,19,3,18,22,19,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0111,KC12-10,171,51,0,31,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,14,0,0,1,6,32,0,0,13,40,4,0,0,7,0,0,0,0,0,19,29,0,0,3,14,25,11,2,13,20,13,8,6,11,4,0,0,77,31,6,26,36,34,1,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0112,KC12-11,337,69,1,43,20,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,26,0,0,6,17,43,0,0,9,45,18,0,0,6,0,0,0,0,0,25,38,0,0,6,16,31,13,11,12,20,9,20,18,19,15,0,0,92,41,10,35,45,44,1,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0113,KC12-12,370,84,0,45,28,2,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,26,1,0,2,14,54,0,0,16,45,25,0,0,14,0,0,0,0,0,34,41,0,0,9,24,35,24,12,18,28,27,17,15,27,9,0,0,100,54,10,46,63,58,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0114,KC12-13,695,139,0,86,28,3,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,56,1,0,6,26,79,1,0,33,94,25,3,0,17,0,0,0,0,0,60,63,1,0,15,26,56,19,9,31,46,33,24,24,37,23,0,0,228,76,19,85,103,91,1,0,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0115,KC12-14,311,53,0,33,13,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,29,0,0,0,12,33,0,0,8,38,10,0,0,5,0,0,0,0,0,28,21,1,0,3,13,24,17,7,10,18,14,8,9,17,8,0,0,67,37,12,34,41,39,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0116,KC12-15,84,19,0,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,12,0,0,0,3,12,0,0,4,15,4,0,0,0,0,0,0,0,0,7,11,0,0,1,6,7,4,3,3,12,10,4,4,4,8,0,0,11,11,5,11,15,14,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0117,KC12-16,316,47,0,32,9,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,18,1,0,1,9,29,0,0,9,30,9,1,0,7,0,0,0,0,0,18,21,2,0,6,10,19,13,6,13,9,16,10,13,6,11,1,0,61,30,11,30,34,29,1,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
