COUNTY,PRECINCT,RACE,DISTRICT,CANDIDATE,FIRST,MIDDLE,LAST,SUFFIX,PARTY,VOTES,VTD
BARTON,Walnut Township Albert,Kansas Senate,33,"Holmes, Mitch  ",Mitch,,Holmes,,Republican,98,000370
BARTON,Walnut Township Olmitz,Kansas Senate,33,"Holmes, Mitch  ",Mitch,,Holmes,,Republican,64,000380
BARTON,Wheatland Township,Kansas Senate,33,"Holmes, Mitch  ",Mitch,,Holmes,,Republican,28,000390
BARTON,Hoisington Landfill,Kansas Senate,33,"Holmes, Mitch  ",Mitch,,Holmes,,Republican,0,900010
BOURBON,Drywood Township,Kansas Senate,13,"Garman, Gene  ",Gene,,Garman,,Democratic,50,000010
BOURBON,Drywood Township,Kansas Senate,13,"LaTurner, Jacob  ",Jacob,,LaTurner,,Republican,138,000010
BOURBON,Fort Scott Ward 1,Kansas Senate,13,"Garman, Gene  ",Gene,,Garman,,Democratic,174,00002A
BOURBON,Fort Scott Ward 1,Kansas Senate,13,"LaTurner, Jacob  ",Jacob,,LaTurner,,Republican,202,00002A
BOURBON,Fort Scott Ward 1 Exclave Colonial,Kansas Senate,12,"Cassells, Denise  ",Denise,,Cassells,,Democratic,7,00002B
BOURBON,Fort Scott Ward 1 Exclave Colonial,Kansas Senate,12,"Tyson, Caryn  ",Caryn,,Tyson,,Republican,8,00002B
BOURBON,Fort Scott Ward 1 Exclave Halls,Kansas Senate,12,"Cassells, Denise  ",Denise,,Cassells,,Democratic,0,00002C
BOURBON,Fort Scott Ward 1 Exclave Halls,Kansas Senate,12,"Tyson, Caryn  ",Caryn,,Tyson,,Republican,0,00002C
BOURBON,Fort Scott Ward 1 Exclave Red Barn,Kansas Senate,12,"Cassells, Denise  ",Denise,,Cassells,,Democratic,0,00002D
BOURBON,Fort Scott Ward 1 Exclave Red Barn,Kansas Senate,12,"Tyson, Caryn  ",Caryn,,Tyson,,Republican,0,00002D
BOURBON,Fort Scott Ward 1 Exclave Red Ram A,Kansas Senate,12,"Cassells, Denise  ",Denise,,Cassells,,Democratic,0,00002E
BOURBON,Fort Scott Ward 1 Exclave Red Ram A,Kansas Senate,12,"Tyson, Caryn  ",Caryn,,Tyson,,Republican,0,00002E
BOURBON,Fort Scott Ward 1 Exclave Red Ram B,Kansas Senate,12,"Cassells, Denise  ",Denise,,Cassells,,Democratic,0,00002F
BOURBON,Fort Scott Ward 1 Exclave Red Ram B,Kansas Senate,12,"Tyson, Caryn  ",Caryn,,Tyson,,Republican,0,00002F
BOURBON,Fort Scott Ward 2,Kansas Senate,13,"Garman, Gene  ",Gene,,Garman,,Democratic,162,00003A
BOURBON,Fort Scott Ward 2,Kansas Senate,13,"LaTurner, Jacob  ",Jacob,,LaTurner,,Republican,225,00003A
BOURBON,Fort Scott Ward 3,Kansas Senate,13,"Garman, Gene  ",Gene,,Garman,,Democratic,61,000040
BOURBON,Fort Scott Ward 3,Kansas Senate,13,"LaTurner, Jacob  ",Jacob,,LaTurner,,Republican,92,000040
BOURBON,Fort Scott Ward 4,Kansas Senate,13,"Garman, Gene  ",Gene,,Garman,,Democratic,152,00005A
BOURBON,Fort Scott Ward 4,Kansas Senate,13,"LaTurner, Jacob  ",Jacob,,LaTurner,,Republican,236,00005A
BOURBON,Fort Scott Ward 4 Exclave A,Kansas Senate,13,"Garman, Gene  ",Gene,,Garman,,Democratic,0,00005B
BOURBON,Fort Scott Ward 4 Exclave A,Kansas Senate,13,"LaTurner, Jacob  ",Jacob,,LaTurner,,Republican,0,00005B
BOURBON,Fort Scott Ward 4 Exclave B,Kansas Senate,13,"Garman, Gene  ",Gene,,Garman,,Democratic,0,00005C
BOURBON,Fort Scott Ward 4 Exclave B,Kansas Senate,13,"LaTurner, Jacob  ",Jacob,,LaTurner,,Republican,0,00005C
BOURBON,Fort Scott Ward 4 Exclave C,Kansas Senate,13,"Garman, Gene  ",Gene,,Garman,,Democratic,0,00005D
BOURBON,Fort Scott Ward 4 Exclave C,Kansas Senate,13,"LaTurner, Jacob  ",Jacob,,LaTurner,,Republican,0,00005D
BOURBON,Fort Scott Ward 5,Kansas Senate,13,"Garman, Gene  ",Gene,,Garman,,Democratic,172,000060
BOURBON,Fort Scott Ward 5,Kansas Senate,13,"LaTurner, Jacob  ",Jacob,,LaTurner,,Republican,262,000060
BOURBON,Fort Scott Ward 6,Kansas Senate,13,"Garman, Gene  ",Gene,,Garman,,Democratic,246,000070
BOURBON,Fort Scott Ward 6,Kansas Senate,13,"LaTurner, Jacob  ",Jacob,,LaTurner,,Republican,369,000070
BOURBON,Fort Scott Ward 7,Kansas Senate,13,"Garman, Gene  ",Gene,,Garman,,Democratic,193,000080
BOURBON,Fort Scott Ward 7,Kansas Senate,13,"LaTurner, Jacob  ",Jacob,,LaTurner,,Republican,334,000080
BOURBON,Franklin Township,Kansas Senate,12,"Cassells, Denise  ",Denise,,Cassells,,Democratic,49,000090
BOURBON,Franklin Township,Kansas Senate,12,"Tyson, Caryn  ",Caryn,,Tyson,,Republican,91,000090
BOURBON,Freedom Township,Kansas Senate,12,"Cassells, Denise  ",Denise,,Cassells,,Democratic,62,000100
BOURBON,Freedom Township,Kansas Senate,12,"Tyson, Caryn  ",Caryn,,Tyson,,Republican,141,000100
BOURBON,Marion Township,Kansas Senate,12,"Cassells, Denise  ",Denise,,Cassells,,Democratic,143,000110
BOURBON,Marion Township,Kansas Senate,12,"Tyson, Caryn  ",Caryn,,Tyson,,Republican,359,000110
BOURBON,Marmaton Township,Kansas Senate,12,"Cassells, Denise  ",Denise,,Cassells,,Democratic,113,000120
BOURBON,Marmaton Township,Kansas Senate,12,"Tyson, Caryn  ",Caryn,,Tyson,,Republican,234,000120
BOURBON,Mill Creek Township,Kansas Senate,12,"Cassells, Denise  ",Denise,,Cassells,,Democratic,71,000130
BOURBON,Mill Creek Township,Kansas Senate,12,"Tyson, Caryn  ",Caryn,,Tyson,,Republican,159,000130
BOURBON,North Scott Township,Kansas Senate,12,"Cassells, Denise  ",Denise,,Cassells,,Democratic,117,000140
BOURBON,North Scott Township,Kansas Senate,12,"Tyson, Caryn  ",Caryn,,Tyson,,Republican,249,000140
BOURBON,Osage Township,Kansas Senate,12,"Cassells, Denise  ",Denise,,Cassells,,Democratic,59,000150
BOURBON,Osage Township,Kansas Senate,12,"Tyson, Caryn  ",Caryn,,Tyson,,Republican,105,000150
BOURBON,Pawnee Township,Kansas Senate,13,"Garman, Gene  ",Gene,,Garman,,Democratic,39,000160
BOURBON,Pawnee Township,Kansas Senate,13,"LaTurner, Jacob  ",Jacob,,LaTurner,,Republican,88,000160
BOURBON,South Scott Township,Kansas Senate,13,"Garman, Gene  ",Gene,,Garman,,Democratic,223,000170
BOURBON,South Scott Township,Kansas Senate,13,"LaTurner, Jacob  ",Jacob,,LaTurner,,Republican,543,000170
BOURBON,Timberhill Township,Kansas Senate,12,"Cassells, Denise  ",Denise,,Cassells,,Democratic,26,000180
BOURBON,Timberhill Township,Kansas Senate,12,"Tyson, Caryn  ",Caryn,,Tyson,,Republican,73,000180
BOURBON,Walnut Township,Kansas Senate,13,"Garman, Gene  ",Gene,,Garman,,Democratic,6,000190
BOURBON,Walnut Township,Kansas Senate,13,"LaTurner, Jacob  ",Jacob,,LaTurner,,Republican,39,000190
BOURBON,Fort Scott Ward 6 Exclave A,Kansas Senate,13,"Garman, Gene  ",Gene,,Garman,,Democratic,0,900010
BOURBON,Fort Scott Ward 6 Exclave A,Kansas Senate,13,"LaTurner, Jacob  ",Jacob,,LaTurner,,Republican,0,900010
BOURBON,Fort Scott Ward 4 Exclave C,Kansas Senate,13,"Garman, Gene  ",Gene,,Garman,,Democratic,0,900020
BOURBON,Fort Scott Ward 4 Exclave C,Kansas Senate,13,"LaTurner, Jacob  ",Jacob,,LaTurner,,Republican,0,900020
BOURBON,Fort Scott Ward 4 Exclave D,Kansas Senate,13,"Garman, Gene  ",Gene,,Garman,,Democratic,0,900030
BOURBON,Fort Scott Ward 4 Exclave D,Kansas Senate,13,"LaTurner, Jacob  ",Jacob,,LaTurner,,Republican,0,900030
BROWN,Hamlin Township,Kansas Senate,1,"Lukert, Steve  ",Steve,,Lukert,,Democratic,42,000010
BROWN,Hamlin Township,Kansas Senate,1,"Pyle, Dennis D. ",Dennis,D.,Pyle,,Republican,38,000010
BROWN,Hiawatha City Ward 1,Kansas Senate,1,"Lukert, Steve  ",Steve,,Lukert,,Democratic,117,000020
BROWN,Hiawatha City Ward 1,Kansas Senate,1,"Pyle, Dennis D. ",Dennis,D.,Pyle,,Republican,55,000020
BROWN,Hiawatha City Ward 2,Kansas Senate,1,"Lukert, Steve  ",Steve,,Lukert,,Democratic,336,000030
BROWN,Hiawatha City Ward 2,Kansas Senate,1,"Pyle, Dennis D. ",Dennis,D.,Pyle,,Republican,193,000030
BROWN,Hiawatha City Ward 3,Kansas Senate,1,"Lukert, Steve  ",Steve,,Lukert,,Democratic,293,00004A
BROWN,Hiawatha City Ward 3,Kansas Senate,1,"Pyle, Dennis D. ",Dennis,D.,Pyle,,Republican,166,00004A
BROWN,Hiawatha City Ward 3 Exclave,Kansas Senate,1,"Lukert, Steve  ",Steve,,Lukert,,Democratic,0,00004B
BROWN,Hiawatha City Ward 3 Exclave,Kansas Senate,1,"Pyle, Dennis D. ",Dennis,D.,Pyle,,Republican,0,00004B
BROWN,Hiawatha City Ward 4,Kansas Senate,1,"Lukert, Steve  ",Steve,,Lukert,,Democratic,33,00005A
BROWN,Hiawatha City Ward 4,Kansas Senate,1,"Pyle, Dennis D. ",Dennis,D.,Pyle,,Republican,42,00005A
BROWN,Hiawatha City Ward 4 Exclave Club,Kansas Senate,1,"Lukert, Steve  ",Steve,,Lukert,,Democratic,0,00005B
BROWN,Hiawatha City Ward 4 Exclave Club,Kansas Senate,1,"Pyle, Dennis D. ",Dennis,D.,Pyle,,Republican,0,00005B
BROWN,Hiawatha Township,Kansas Senate,1,"Lukert, Steve  ",Steve,,Lukert,,Democratic,165,000060
BROWN,Hiawatha Township,Kansas Senate,1,"Pyle, Dennis D. ",Dennis,D.,Pyle,,Republican,141,000060
BROWN,Horton Ward 1,Kansas Senate,1,"Lukert, Steve  ",Steve,,Lukert,,Democratic,130,000070
BROWN,Horton Ward 1,Kansas Senate,1,"Pyle, Dennis D. ",Dennis,D.,Pyle,,Republican,137,000070
BROWN,Horton Ward 2,Kansas Senate,1,"Lukert, Steve  ",Steve,,Lukert,,Democratic,108,000080
BROWN,Horton Ward 2,Kansas Senate,1,"Pyle, Dennis D. ",Dennis,D.,Pyle,,Republican,90,000080
BROWN,Horton Ward 3,Kansas Senate,1,"Lukert, Steve  ",Steve,,Lukert,,Democratic,57,00009A
BROWN,Horton Ward 3,Kansas Senate,1,"Pyle, Dennis D. ",Dennis,D.,Pyle,,Republican,72,00009A
BROWN,Horton Ward 3 Exclave A,Kansas Senate,1,"Lukert, Steve  ",Steve,,Lukert,,Democratic,0,00009B
BROWN,Horton Ward 3 Exclave A,Kansas Senate,1,"Pyle, Dennis D. ",Dennis,D.,Pyle,,Republican,0,00009B
BROWN,Horton Ward 3 Exclave B,Kansas Senate,1,"Lukert, Steve  ",Steve,,Lukert,,Democratic,0,00009C
BROWN,Horton Ward 3 Exclave B,Kansas Senate,1,"Pyle, Dennis D. ",Dennis,D.,Pyle,,Republican,0,00009C
BROWN,Irving Township,Kansas Senate,1,"Lukert, Steve  ",Steve,,Lukert,,Democratic,87,000100
BROWN,Irving Township,Kansas Senate,1,"Pyle, Dennis D. ",Dennis,D.,Pyle,,Republican,48,000100
BROWN,Mission Township,Kansas Senate,1,"Lukert, Steve  ",Steve,,Lukert,,Democratic,174,000110
BROWN,Mission Township,Kansas Senate,1,"Pyle, Dennis D. ",Dennis,D.,Pyle,,Republican,121,000110
BROWN,Morrill Township,Kansas Senate,1,"Lukert, Steve  ",Steve,,Lukert,,Democratic,90,000120
BROWN,Morrill Township,Kansas Senate,1,"Pyle, Dennis D. ",Dennis,D.,Pyle,,Republican,123,000120
BROWN,Padonia Township,Kansas Senate,1,"Lukert, Steve  ",Steve,,Lukert,,Democratic,61,000130
BROWN,Padonia Township,Kansas Senate,1,"Pyle, Dennis D. ",Dennis,D.,Pyle,,Republican,28,000130
BROWN,Powhattan Township,Kansas Senate,1,"Lukert, Steve  ",Steve,,Lukert,,Democratic,174,000140
BROWN,Powhattan Township,Kansas Senate,1,"Pyle, Dennis D. ",Dennis,D.,Pyle,,Republican,86,000140
BROWN,Reserve Township,Kansas Senate,1,"Lukert, Steve  ",Steve,,Lukert,,Democratic,25,000150
BROWN,Reserve Township,Kansas Senate,1,"Pyle, Dennis D. ",Dennis,D.,Pyle,,Republican,24,000150
BROWN,Robinson Township,Kansas Senate,1,"Lukert, Steve  ",Steve,,Lukert,,Democratic,116,000160
BROWN,Robinson Township,Kansas Senate,1,"Pyle, Dennis D. ",Dennis,D.,Pyle,,Republican,79,000160
BROWN,Sabetha Ward 1 Part A,Kansas Senate,1,"Lukert, Steve  ",Steve,,Lukert,,Democratic,0,00017A
BROWN,Sabetha Ward 1 Part A,Kansas Senate,1,"Pyle, Dennis D. ",Dennis,D.,Pyle,,Republican,0,00017A
BROWN,Sabetha Ward 1 Part B,Kansas Senate,1,"Lukert, Steve  ",Steve,,Lukert,,Democratic,0,00017B
BROWN,Sabetha Ward 1 Part B,Kansas Senate,1,"Pyle, Dennis D. ",Dennis,D.,Pyle,,Republican,0,00017B
BROWN,Sabetha Ward 4 Part A,Kansas Senate,1,"Lukert, Steve  ",Steve,,Lukert,,Democratic,0,00018A
BROWN,Sabetha Ward 4 Part A,Kansas Senate,1,"Pyle, Dennis D. ",Dennis,D.,Pyle,,Republican,0,00018A
BROWN,Sabetha Ward 4 Part B,Kansas Senate,1,"Lukert, Steve  ",Steve,,Lukert,,Democratic,0,00018B
BROWN,Sabetha Ward 4 Part B,Kansas Senate,1,"Pyle, Dennis D. ",Dennis,D.,Pyle,,Republican,0,00018B
BROWN,Sabetha Ward 5,Kansas Senate,1,"Lukert, Steve  ",Steve,,Lukert,,Democratic,0,000190
BROWN,Sabetha Ward 5,Kansas Senate,1,"Pyle, Dennis D. ",Dennis,D.,Pyle,,Republican,0,000190
BROWN,Walnut Township,Kansas Senate,1,"Lukert, Steve  ",Steve,,Lukert,,Democratic,165,000200
BROWN,Walnut Township,Kansas Senate,1,"Pyle, Dennis D. ",Dennis,D.,Pyle,,Republican,137,000200
BROWN,Washington Township,Kansas Senate,1,"Lukert, Steve  ",Steve,,Lukert,,Democratic,128,000210
BROWN,Washington Township,Kansas Senate,1,"Pyle, Dennis D. ",Dennis,D.,Pyle,,Republican,104,000210
BROWN,Sabetha Ward 1 Part 1 Exclave,Kansas Senate,1,"Lukert, Steve  ",Steve,,Lukert,,Democratic,0,900010
BROWN,Sabetha Ward 1 Part 1 Exclave,Kansas Senate,1,"Pyle, Dennis D. ",Dennis,D.,Pyle,,Republican,0,900010
BUTLER,Andover North,Kansas Senate,16,"Masterson, Ty  ",Ty,,Masterson,,Republican,1789,00001A
BUTLER,Augusta City Ward 1,Kansas Senate,16,"Masterson, Ty  ",Ty,,Masterson,,Republican,468,00002A
BUTLER,Augusta City Ward 2,Kansas Senate,16,"Masterson, Ty  ",Ty,,Masterson,,Republican,638,000030
BUTLER,Augusta City Ward 3,Kansas Senate,16,"Masterson, Ty  ",Ty,,Masterson,,Republican,718,00004A
BUTLER,Augusta City Ward 4,Kansas Senate,16,"Masterson, Ty  ",Ty,,Masterson,,Republican,981,000050
BUTLER,Benton Township / City,Kansas Senate,16,"Masterson, Ty  ",Ty,,Masterson,,Republican,979,000070
BUTLER,Bloomington Township,Kansas Senate,14,"Fuson, Eden  ",Eden,,Fuson,,Democratic,67,000080
BUTLER,Bloomington Township,Kansas Senate,14,"Knox, Forrest J. ",Forrest,J.,Knox,,Republican,144,000080
BUTLER,Sycamore/Cassoday,Kansas Senate,14,"Fuson, Eden  ",Eden,,Fuson,,Democratic,44,000100
BUTLER,Sycamore/Cassoday,Kansas Senate,14,"Knox, Forrest J. ",Forrest,J.,Knox,,Republican,114,000100
BUTLER,Clay Township,Kansas Senate,14,"Fuson, Eden  ",Eden,,Fuson,,Democratic,12,000110
BUTLER,Clay Township,Kansas Senate,14,"Knox, Forrest J. ",Forrest,J.,Knox,,Republican,29,000110
BUTLER,Clifford Township,Kansas Senate,14,"Fuson, Eden  ",Eden,,Fuson,,Democratic,27,000120
BUTLER,Clifford Township,Kansas Senate,14,"Knox, Forrest J. ",Forrest,J.,Knox,,Republican,81,000120
BUTLER,Douglass Township/City,Kansas Senate,14,"Fuson, Eden  ",Eden,,Fuson,,Democratic,226,000130
BUTLER,Douglass Township/City,Kansas Senate,14,"Knox, Forrest J. ",Forrest,J.,Knox,,Republican,552,000130
BUTLER,El Dorado Ward 1 Precinct 1,Kansas Senate,14,"Fuson, Eden  ",Eden,,Fuson,,Democratic,113,00014A
BUTLER,El Dorado Ward 1 Precinct 1,Kansas Senate,14,"Knox, Forrest J. ",Forrest,J.,Knox,,Republican,123,00014A
BUTLER,El Dorado Ward 1 Precinct 2,Kansas Senate,14,"Fuson, Eden  ",Eden,,Fuson,,Democratic,409,00015A
BUTLER,El Dorado Ward 1 Precinct 2,Kansas Senate,14,"Knox, Forrest J. ",Forrest,J.,Knox,,Republican,890,00015A
BUTLER,El Dorado Ward 2 Precinct 1,Kansas Senate,14,"Fuson, Eden  ",Eden,,Fuson,,Democratic,124,00016A
BUTLER,El Dorado Ward 2 Precinct 1,Kansas Senate,14,"Knox, Forrest J. ",Forrest,J.,Knox,,Republican,152,00016A
BUTLER,El Dorado Ward 2 Precinct 2,Kansas Senate,14,"Fuson, Eden  ",Eden,,Fuson,,Democratic,117,000170
BUTLER,El Dorado Ward 2 Precinct 2,Kansas Senate,14,"Knox, Forrest J. ",Forrest,J.,Knox,,Republican,159,000170
BUTLER,El Dorado Ward 2 Precinct 3,Kansas Senate,14,"Fuson, Eden  ",Eden,,Fuson,,Democratic,138,000180
BUTLER,El Dorado Ward 2 Precinct 3,Kansas Senate,14,"Knox, Forrest J. ",Forrest,J.,Knox,,Republican,186,000180
BUTLER,El Dorado Ward 3 Precinct 1,Kansas Senate,14,"Fuson, Eden  ",Eden,,Fuson,,Democratic,170,000190
BUTLER,El Dorado Ward 3 Precinct 1,Kansas Senate,14,"Knox, Forrest J. ",Forrest,J.,Knox,,Republican,216,000190
BUTLER,El Dorado Ward 3 Precinct 2,Kansas Senate,14,"Fuson, Eden  ",Eden,,Fuson,,Democratic,109,000200
BUTLER,El Dorado Ward 3 Precinct 2,Kansas Senate,14,"Knox, Forrest J. ",Forrest,J.,Knox,,Republican,160,000200
BUTLER,El Dorado Ward 3 Precinct 3,Kansas Senate,14,"Fuson, Eden  ",Eden,,Fuson,,Democratic,93,000210
BUTLER,El Dorado Ward 3 Precinct 3,Kansas Senate,14,"Knox, Forrest J. ",Forrest,J.,Knox,,Republican,156,000210
BUTLER,El Dorado Ward 4 Precinct 1,Kansas Senate,14,"Fuson, Eden  ",Eden,,Fuson,,Democratic,141,000220
BUTLER,El Dorado Ward 4 Precinct 1,Kansas Senate,14,"Knox, Forrest J. ",Forrest,J.,Knox,,Republican,211,000220
BUTLER,El Dorado Ward 4 Precinct 2,Kansas Senate,14,"Fuson, Eden  ",Eden,,Fuson,,Democratic,158,00023A
BUTLER,El Dorado Ward 4 Precinct 2,Kansas Senate,14,"Knox, Forrest J. ",Forrest,J.,Knox,,Republican,255,00023A
BUTLER,El Dorado Ward 4 Precinct 3,Kansas Senate,14,"Fuson, Eden  ",Eden,,Fuson,,Democratic,121,00023B
BUTLER,El Dorado Ward 4 Precinct 3,Kansas Senate,14,"Knox, Forrest J. ",Forrest,J.,Knox,,Republican,212,00023B
BUTLER,Fairmount Township/Elbing,Kansas Senate,14,"Fuson, Eden  ",Eden,,Fuson,,Democratic,49,000240
BUTLER,Fairmount Township/Elbing,Kansas Senate,14,"Knox, Forrest J. ",Forrest,J.,Knox,,Republican,228,000240
BUTLER,Fairview Township,Kansas Senate,14,"Fuson, Eden  ",Eden,,Fuson,,Democratic,72,000250
BUTLER,Fairview Township,Kansas Senate,14,"Knox, Forrest J. ",Forrest,J.,Knox,,Republican,170,000250
BUTLER,Glencoe Township,Kansas Senate,14,"Fuson, Eden  ",Eden,,Fuson,,Democratic,22,000260
BUTLER,Glencoe Township,Kansas Senate,14,"Knox, Forrest J. ",Forrest,J.,Knox,,Republican,56,000260
BUTLER,Hickory Township,Kansas Senate,14,"Fuson, Eden  ",Eden,,Fuson,,Democratic,12,000270
BUTLER,Hickory Township,Kansas Senate,14,"Knox, Forrest J. ",Forrest,J.,Knox,,Republican,40,000270
BUTLER,Lincoln Township,Kansas Senate,14,"Fuson, Eden  ",Eden,,Fuson,,Democratic,36,000280
BUTLER,Lincoln Township,Kansas Senate,14,"Knox, Forrest J. ",Forrest,J.,Knox,,Republican,79,000280
BUTLER,Little Walnut Township/Leon,Kansas Senate,14,"Fuson, Eden  ",Eden,,Fuson,,Democratic,102,000290
BUTLER,Little Walnut Township/Leon,Kansas Senate,14,"Knox, Forrest J. ",Forrest,J.,Knox,,Republican,219,000290
BUTLER,Logan Township,Kansas Senate,14,"Fuson, Eden  ",Eden,,Fuson,,Democratic,19,000300
BUTLER,Logan Township,Kansas Senate,14,"Knox, Forrest J. ",Forrest,J.,Knox,,Republican,49,000300
BUTLER,Murdock Township,Kansas Senate,16,"Masterson, Ty  ",Ty,,Masterson,,Republican,184,000320
BUTLER,El Dorado Township,Kansas Senate,14,"Fuson, Eden  ",Eden,,Fuson,,Democratic,94,000330
BUTLER,El Dorado Township,Kansas Senate,14,"Knox, Forrest J. ",Forrest,J.,Knox,,Republican,218,000330
BUTLER,Pleasant Township,Kansas Senate,16,"Masterson, Ty  ",Ty,,Masterson,,Republican,903,000340
BUTLER,Plum Grove Township/Potwin,Kansas Senate,14,"Fuson, Eden  ",Eden,,Fuson,,Democratic,81,000350
BUTLER,Plum Grove Township/Potwin,Kansas Senate,14,"Knox, Forrest J. ",Forrest,J.,Knox,,Republican,172,000350
BUTLER,Prospect Township,Kansas Senate,14,"Fuson, Eden  ",Eden,,Fuson,,Democratic,172,000360
BUTLER,Prospect Township,Kansas Senate,14,"Knox, Forrest J. ",Forrest,J.,Knox,,Republican,323,000360
BUTLER,Rock Creek Township,Kansas Senate,14,"Fuson, Eden  ",Eden,,Fuson,,Democratic,30,000380
BUTLER,Rock Creek Township,Kansas Senate,14,"Knox, Forrest J. ",Forrest,J.,Knox,,Republican,98,000380
BUTLER,Rosalia Township,Kansas Senate,14,"Fuson, Eden  ",Eden,,Fuson,,Democratic,72,000390
BUTLER,Rosalia Township,Kansas Senate,14,"Knox, Forrest J. ",Forrest,J.,Knox,,Republican,171,000390
BUTLER,Spring Township,Kansas Senate,14,"Fuson, Eden  ",Eden,,Fuson,,Democratic,185,000410
BUTLER,Spring Township,Kansas Senate,14,"Knox, Forrest J. ",Forrest,J.,Knox,,Republican,446,000410
BUTLER,Towanda Township/City,Kansas Senate,14,"Fuson, Eden  ",Eden,,Fuson,,Democratic,349,000430
BUTLER,Towanda Township/City,Kansas Senate,14,"Knox, Forrest J. ",Forrest,J.,Knox,,Republican,775,000430
BUTLER,Union Township / Latham,Kansas Senate,14,"Fuson, Eden  ",Eden,,Fuson,,Democratic,16,000440
BUTLER,Union Township / Latham,Kansas Senate,14,"Knox, Forrest J. ",Forrest,J.,Knox,,Republican,55,000440
BUTLER,Walnut Township,Kansas Senate,14,"Fuson, Eden  ",Eden,,Fuson,,Democratic,91,000450
BUTLER,Walnut Township,Kansas Senate,14,"Knox, Forrest J. ",Forrest,J.,Knox,,Republican,197,000450
BUTLER,Andover South H77,Kansas Senate,16,"Masterson, Ty  ",Ty,,Masterson,,Republican,117,120020
BUTLER,Andover South H99,Kansas Senate,16,"Masterson, Ty  ",Ty,,Masterson,,Republican,2077,120030
BUTLER,Augusta Township S14,Kansas Senate,14,"Fuson, Eden  ",Eden,,Fuson,,Democratic,52,120040
BUTLER,Augusta Township S14,Kansas Senate,14,"Knox, Forrest J. ",Forrest,J.,Knox,,Republican,104,120040
BUTLER,Augusta Township S16,Kansas Senate,16,"Masterson, Ty  ",Ty,,Masterson,,Republican,347,120050
BUTLER,Bruno Township H77,Kansas Senate,16,"Masterson, Ty  ",Ty,,Masterson,,Republican,572,120060
BUTLER,Bruno Township H99,Kansas Senate,16,"Masterson, Ty  ",Ty,,Masterson,,Republican,369,120070
BUTLER,Whitewater / Milton Township H72,Kansas Senate,16,"Masterson, Ty  ",Ty,,Masterson,,Republican,275,120080
BUTLER,Whitewater / Milton Township H75,Kansas Senate,16,"Masterson, Ty  ",Ty,,Masterson,,Republican,193,120090
BUTLER,Rose Hill City,Kansas Senate,16,"Masterson, Ty  ",Ty,,Masterson,,Republican,1372,200010
BUTLER,Richland Township H77,Kansas Senate,16,"Masterson, Ty  ",Ty,,Masterson,,Republican,453,800040
BUTLER,Chelsea Township,Kansas Senate,14,"Fuson, Eden  ",Eden,,Fuson,,Democratic,36,800050
BUTLER,Chelsea Township,Kansas Senate,14,"Knox, Forrest J. ",Forrest,J.,Knox,,Republican,59,800050
CHASE,Bazaar Township,Kansas Senate,35,"Bryant, Jesse  ",Jesse,,Bryant,,Libertarian,10,000010
CHASE,Bazaar Township,Kansas Senate,35,"Emler, Jay Scott ",Jay,Scott,Emler,,Republican,25,000010
CHASE,Cedar Township,Kansas Senate,35,"Bryant, Jesse  ",Jesse,,Bryant,,Libertarian,20,000020
CHASE,Cedar Township,Kansas Senate,35,"Emler, Jay Scott ",Jay,Scott,Emler,,Republican,28,000020
CHASE,Cottonwood Township,Kansas Senate,35,"Bryant, Jesse  ",Jesse,,Bryant,,Libertarian,28,000030
CHASE,Cottonwood Township,Kansas Senate,35,"Emler, Jay Scott ",Jay,Scott,Emler,,Republican,33,000030
CHASE,Diamond Township,Kansas Senate,35,"Bryant, Jesse  ",Jesse,,Bryant,,Libertarian,29,000040
CHASE,Diamond Township,Kansas Senate,35,"Emler, Jay Scott ",Jay,Scott,Emler,,Republican,79,000040
CHASE,East Falls Township,Kansas Senate,35,"Bryant, Jesse  ",Jesse,,Bryant,,Libertarian,47,000050
CHASE,East Falls Township,Kansas Senate,35,"Emler, Jay Scott ",Jay,Scott,Emler,,Republican,130,000050
