County,Precinct,Race,Candidate,Party,Votes
Atchison,Atchison Precinct 5 South,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,4
Atchison,Benton Township,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,4
Atchison,Grasshopper Township,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,4
Atchison,Mount Pleasant Voting District Township,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,5
Atchison,Atchison Precinct 5 North,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,6
Atchison,Huron Township,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,6
Atchison,Atchison Precinct 3 West,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,7
Atchison,Kapioma Township,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,7
Atchison,Atchison Precinct 2 East,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,8
Atchison,Shannon Township,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,8
Atchison,Atchison Precinct 1,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,14
Atchison,Atchison Precinct 2 West,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,14
Atchison,Atchison Precinct 5 South,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,14
Atchison,Walnut Township,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,14
Atchison,Atchison Precinct 5 North,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,18
Atchison,Mount Pleasant Voting District Township,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,18
Atchison,Atchison Precinct 4,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,19
Atchison,Atchison Precinct 3 East,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,21
Atchison,Center Township,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,21
Atchison,Grasshopper Township,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,22
Atchison,Lancaster Township,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,27
Atchison,Benton Township,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,28
Atchison,Atchison Precinct 3 West,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,30
Atchison,Shannon Township,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,30
Atchison,Huron Township,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,32
Atchison,Kapioma Township,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,37
Atchison,Huron Township,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,40
Atchison,Benton Township H63,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,47
Atchison,Grasshopper Township,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,48
Atchison,Benton Township H63,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,59
Atchison,Kapioma Township,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,76
Atchison,Center Township,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,81
Atchison,Atchison Precinct 1,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,82
Atchison,Atchison Precinct 1,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,84
Atchison,Walnut Township,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,88
Atchison,Lancaster Township,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,97
Atchison,Atchison Precinct 2 East,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,98
Atchison,Atchison Precinct 2 West,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,100
Atchison,Benton Township,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,103
Atchison,Walnut Township,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,112
Atchison,Atchison Precinct 5 South,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,117
Atchison,Atchison Precinct 2 West,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,122
Atchison,Mount Pleasant Voting District Township,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,131
Atchison,Atchison Precinct 5 South,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,140
Atchison,Lancaster Township,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,141
Atchison,Benton Township,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,143
Atchison,Atchison Precinct 2 East,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,147
Atchison,Center Township,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,152
Atchison,Atchison Precinct 4,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,154
Atchison,Grasshopper Township,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,167
Atchison,Atchison Precinct 3 East,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,176
Atchison,Shannon Township,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,198
Atchison,Atchison Precinct 4,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,200
Atchison,Atchison Precinct 3 East,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,210
Atchison,Atchison Precinct 5 North,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,211
Atchison,Atchison Precinct 5 North,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,233
Atchison,Mount Pleasant Voting District Township,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,269
Atchison,Atchison Precinct 3 West,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,316
Atchison,Shannon Township,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,340
Atchison,Atchison Precinct 3 West,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,361
Barber,Aetna Township,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,0
Barber,Aetna Township,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,0
Barber,Deerhead Township,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,0
Barber,Deerhead Township,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,0
Barber,Eagle Township,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,0
Barber,Eagle Township,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,0
Barber,Elm Mills Township,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,0
Barber,Hazelton Township,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,0
Barber,McAdoo Township,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,0
Barber,McAdoo Township,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,0
Barber,Medecine Lodge Precinct 2 Exclave,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,0
Barber,Medecine Lodge Precinct 2 Exclave,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,0
Barber,Medecine Lodge Precinct 2 Exclave,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,0
Barber,Medecine Lodge Precinct 2 Exclave,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,0
Barber,Medicine Lodge Precinct 4,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,0
Barber,Medicine Lodge Precinct 5,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,0
Barber,Medicine Lodge Precinct 5,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,0
Barber,Nippawalla Township,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,0
Barber,Nippawalla Township,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,0
Barber,Nippawalla Township,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,0
Barber,Nippawalla Township,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,0
Barber,Ridge Township,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,0
Barber,Ridge Township,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,0
Barber,Ridge Township,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,0
Barber,Ridge Township,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,0
Barber,Turkey Creek Township,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,0
Barber,Turkey Creek Township,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,0
Barber,Valley Township,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,0
Barber,Aetna Township,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,1
Barber,Deerhead Township,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,1
Barber,Eagle Township,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,1
Barber,Elwood Township,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,1
Barber,Lake City Township,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,1
Barber,Lake City Township,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,1
Barber,McAdoo Township,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,1
Barber,Medicine Lodge Precinct 2,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,1
Barber,Medicine Lodge Precinct 4,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,1
Barber,Mingona Township,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,1
Barber,Moore Township,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,1
Barber,Moore Township,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,1
Barber,Sharon Township,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,1
Barber,Valley Township,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,1
Barber,Aetna Township,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,2
Barber,Elm Mills Township,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,2
Barber,Elwood Township,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,2
Barber,Kiowa East Township,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,2
Barber,Medicine Lodge Precinct 1,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,2
Barber,Medicine Lodge Precinct 3,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,2
Barber,Mingona Township,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,2
Barber,Sun City Township,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,2
Barber,Sun City Township,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,2
Barber,Hazelton Township,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,3
Barber,Sun City Township,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,4
Barber,Turkey Creek Township,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,4
Barber,Turkey Creek Township,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,4
Barber,Kiowa West Township,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,5
Barber,Deerhead Township,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,6
Barber,Kiowa West Township,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,6
Barber,Medicine Lodge Precinct 2,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,6
Barber,Sharon Township,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,6
Barber,Medicine Lodge Precinct 1,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,8
Barber,Medicine Lodge Precinct 3,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,8
Barber,McAdoo Township,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,9
Barber,Medicine Lodge Precinct 5,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,10
Barber,Valley Township,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,10
Barber,Hazelton Township,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,11
Barber,Kiowa East Township,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,11
Barber,Moore Township,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,11
Barber,Lake City Township,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,12
Barber,Mingona Township,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,13
Barber,Medicine Lodge Precinct 4,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,19
Barber,Eagle Township,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,20
Barber,Elm Mills Township,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,20
Barber,Elwood Township,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,20
Barber,Medicine Lodge Precinct 5,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,20
Barber,Moore Township,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,20
Barber,Sharon Township,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,21
Barber,Sun City Township,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,21
Barber,Lake City Township,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,26
Barber,Mingona Township,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,26
Barber,Medicine Lodge Precinct 3,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,35
Barber,Medicine Lodge Precinct 2,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,41
Barber,Elwood Township,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,42
Barber,Hazelton Township,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,43
Barber,Kiowa West Township,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,49
Barber,Valley Township,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,53
Barber,Kiowa East Township,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,56
Barber,Elm Mills Township,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,57
Barber,Medicine Lodge Precinct 1,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,65
Barber,Medicine Lodge Precinct 3,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,89
Barber,Medicine Lodge Precinct 4,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,97
Barber,Kiowa West Township,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,104
Barber,Sharon Township,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,140
Barber,Kiowa East Township,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,155
Barber,Medicine Lodge Precinct 2,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,155
Barber,Medicine Lodge Precinct 1,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,172
Barton,Albion Township,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,0
Barton,Beaver Township,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,0
Barton,Clarence Township,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,0
Barton,Eureka Township,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,0
Barton,Fairview Township,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,0
Barton,Grant Township,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,0
Barton,Grant Township,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,0
Barton,Great Bend City Ward 3 Precinct 3 Exclave,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,0
Barton,Great Bend City Ward 3 Precinct 3 Exclave,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,0
Barton,Great Bend City Ward 3 Precinct 3 Exclave,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,0
Barton,Great Bend City Ward 3 Precinct 3 Exclave,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,0
Barton,Great Bend City Ward 4 Precinct 2,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,0
Barton,Great Bend Township,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,0
Barton,Great Bend Township,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,0
Barton,Great Bend Township,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,0
Barton,Great Bend Township,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,0
Barton,Liberty Township,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,0
Barton,Union Township,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,0
Barton,Lakin B Township H112,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,0
Barton,Albion Township,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,1
Barton,Beaver Township,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,1
Barton,Clarence Township,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,1
Barton,Cleveland Township,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,1
Barton,Cleveland Township,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,1
Barton,Eureka Township,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,1
Barton,Fairview Township,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,1
Barton,Great Bend City Ward 1 Precinct 2,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,1
Barton,Great Bend City Ward 4 Precinct 3,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,1
Barton,Hoisington Ward 2,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,1
Barton,Liberty Township,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,1
