County,Precinct,Race,District,Candidate,Party,Votes,VTD
BARTON,Union Township,Kansas Senate,33,"Bristow, Matt  ",Democratic,22,000360
BARTON,Union Township,Kansas Senate,33,"Taylor, Mary Jo ",Republican,33,000360
BARTON,Walnut Township Albert,Kansas Senate,33,"Bristow, Matt  ",Democratic,29,000370
BARTON,Walnut Township Albert,Kansas Senate,33,"Taylor, Mary Jo ",Republican,67,000370
BARTON,Walnut Township Olmitz,Kansas Senate,33,"Bristow, Matt  ",Democratic,30,000380
BARTON,Walnut Township Olmitz,Kansas Senate,33,"Taylor, Mary Jo ",Republican,48,000380
BARTON,Wheatland Township,Kansas Senate,33,"Bristow, Matt  ",Democratic,2,000390
BARTON,Wheatland Township,Kansas Senate,33,"Taylor, Mary Jo ",Republican,26,000390
BARTON,Hoisington Landfill,Kansas Senate,33,"Bristow, Matt  ",Democratic,0,900010
BARTON,Hoisington Landfill,Kansas Senate,33,"Taylor, Mary Jo ",Republican,0,900010
BOURBON,Drywood Township,Kansas Senate,13,"Grant, Lynn D. ",Democratic,39,000010
BOURBON,Drywood Township,Kansas Senate,13,"LaTurner, Jake  ",Republican,165,000010
BOURBON,Fort Scott Ward 1,Kansas Senate,13,"Grant, Lynn D. ",Democratic,156,00002A
BOURBON,Fort Scott Ward 1,Kansas Senate,13,"LaTurner, Jake  ",Republican,185,00002A
BOURBON,Fort Scott Ward 1 Exclave Colonial,Kansas Senate,12,"Johnston, Christopher B. ",Democratic,5,00002B
BOURBON,Fort Scott Ward 1 Exclave Colonial,Kansas Senate,12,"Tyson, Caryn  ",Republican,8,00002B
BOURBON,Fort Scott Ward 1 Exclave Halls,Kansas Senate,12,"Johnston, Christopher B. ",Democratic,0,00002C
BOURBON,Fort Scott Ward 1 Exclave Halls,Kansas Senate,12,"Tyson, Caryn  ",Republican,0,00002C
BOURBON,Fort Scott Ward 1 Exclave Red Barn,Kansas Senate,12,"Johnston, Christopher B. ",Democratic,0,00002D
BOURBON,Fort Scott Ward 1 Exclave Red Barn,Kansas Senate,12,"Tyson, Caryn  ",Republican,0,00002D
BOURBON,Fort Scott Ward 1 Exclave Red Ram A,Kansas Senate,12,"Johnston, Christopher B. ",Democratic,0,00002E
BOURBON,Fort Scott Ward 1 Exclave Red Ram A,Kansas Senate,12,"Tyson, Caryn  ",Republican,0,00002E
BOURBON,Fort Scott Ward 1 Exclave Red Ram B,Kansas Senate,12,"Johnston, Christopher B. ",Democratic,0,00002F
BOURBON,Fort Scott Ward 1 Exclave Red Ram B,Kansas Senate,12,"Tyson, Caryn  ",Republican,0,00002F
BOURBON,Fort Scott Ward 2,Kansas Senate,13,"Grant, Lynn D. ",Democratic,150,00003A
BOURBON,Fort Scott Ward 2,Kansas Senate,13,"LaTurner, Jake  ",Republican,238,00003A
BOURBON,Fort Scott Ward 3,Kansas Senate,13,"Grant, Lynn D. ",Democratic,68,000040
BOURBON,Fort Scott Ward 3,Kansas Senate,13,"LaTurner, Jake  ",Republican,93,000040
BOURBON,Fort Scott Ward 4,Kansas Senate,13,"Grant, Lynn D. ",Democratic,162,00005A
BOURBON,Fort Scott Ward 4,Kansas Senate,13,"LaTurner, Jake  ",Republican,225,00005A
BOURBON,Fort Scott Ward 4 Exclave A,Kansas Senate,13,"Grant, Lynn D. ",Democratic,0,00005B
BOURBON,Fort Scott Ward 4 Exclave A,Kansas Senate,13,"LaTurner, Jake  ",Republican,0,00005B
BOURBON,Fort Scott Ward 4 Exclave B,Kansas Senate,13,"Grant, Lynn D. ",Democratic,0,00005C
BOURBON,Fort Scott Ward 4 Exclave B,Kansas Senate,13,"LaTurner, Jake  ",Republican,0,00005C
BOURBON,Fort Scott Ward 4 Exclave C,Kansas Senate,13,"Grant, Lynn D. ",Democratic,0,00005D
BOURBON,Fort Scott Ward 4 Exclave C,Kansas Senate,13,"LaTurner, Jake  ",Republican,0,00005D
BOURBON,Fort Scott Ward 5,Kansas Senate,13,"Grant, Lynn D. ",Democratic,168,000060
BOURBON,Fort Scott Ward 5,Kansas Senate,13,"LaTurner, Jake  ",Republican,282,000060
BOURBON,Fort Scott Ward 6,Kansas Senate,13,"Grant, Lynn D. ",Democratic,201,000070
BOURBON,Fort Scott Ward 6,Kansas Senate,13,"LaTurner, Jake  ",Republican,345,000070
BOURBON,Fort Scott Ward 7,Kansas Senate,13,"Grant, Lynn D. ",Democratic,185,000080
BOURBON,Fort Scott Ward 7,Kansas Senate,13,"LaTurner, Jake  ",Republican,334,000080
BOURBON,Franklin Township,Kansas Senate,12,"Johnston, Christopher B. ",Democratic,23,000090
BOURBON,Franklin Township,Kansas Senate,12,"Tyson, Caryn  ",Republican,107,000090
BOURBON,Freedom Township,Kansas Senate,12,"Johnston, Christopher B. ",Democratic,29,000100
BOURBON,Freedom Township,Kansas Senate,12,"Tyson, Caryn  ",Republican,147,000100
BOURBON,Marion Township,Kansas Senate,12,"Johnston, Christopher B. ",Democratic,91,000110
BOURBON,Marion Township,Kansas Senate,12,"Tyson, Caryn  ",Republican,358,000110
BOURBON,Marmaton Township,Kansas Senate,12,"Johnston, Christopher B. ",Democratic,74,000120
BOURBON,Marmaton Township,Kansas Senate,12,"Tyson, Caryn  ",Republican,264,000120
BOURBON,Mill Creek Township,Kansas Senate,12,"Johnston, Christopher B. ",Democratic,41,000130
BOURBON,Mill Creek Township,Kansas Senate,12,"Tyson, Caryn  ",Republican,185,000130
BOURBON,North Scott Township,Kansas Senate,12,"Johnston, Christopher B. ",Democratic,97,000140
BOURBON,North Scott Township,Kansas Senate,12,"Tyson, Caryn  ",Republican,286,000140
BOURBON,Osage Township,Kansas Senate,12,"Johnston, Christopher B. ",Democratic,41,000150
BOURBON,Osage Township,Kansas Senate,12,"Tyson, Caryn  ",Republican,161,000150
BOURBON,Pawnee Township,Kansas Senate,13,"Grant, Lynn D. ",Democratic,41,000160
BOURBON,Pawnee Township,Kansas Senate,13,"LaTurner, Jake  ",Republican,97,000160
BOURBON,South Scott Township,Kansas Senate,13,"Grant, Lynn D. ",Democratic,241,000170
BOURBON,South Scott Township,Kansas Senate,13,"LaTurner, Jake  ",Republican,520,000170
BOURBON,Timberhill Township,Kansas Senate,12,"Johnston, Christopher B. ",Democratic,13,000180
BOURBON,Timberhill Township,Kansas Senate,12,"Tyson, Caryn  ",Republican,82,000180
BOURBON,Walnut Township,Kansas Senate,13,"Grant, Lynn D. ",Democratic,7,000190
BOURBON,Walnut Township,Kansas Senate,13,"LaTurner, Jake  ",Republican,47,000190
BOURBON,Fort Scott Ward 6 Exclave A,Kansas Senate,13,"Grant, Lynn D. ",Democratic,0,900010
BOURBON,Fort Scott Ward 6 Exclave A,Kansas Senate,13,"LaTurner, Jake  ",Republican,0,900010
BOURBON,Fort Scott Ward 4 Exclave C,Kansas Senate,13,"Grant, Lynn D. ",Democratic,0,900020
BOURBON,Fort Scott Ward 4 Exclave C,Kansas Senate,13,"LaTurner, Jake  ",Republican,0,900020
BOURBON,Fort Scott Ward 4 Exclave D,Kansas Senate,13,"Grant, Lynn D. ",Democratic,0,900030
BOURBON,Fort Scott Ward 4 Exclave D,Kansas Senate,13,"LaTurner, Jake  ",Republican,0,900030
BROWN,Hamlin Township,Kansas Senate,1,"Henry, Jerry  ",Democratic,36,000010
BROWN,Hamlin Township,Kansas Senate,1,"Pyle, Dennis D. ",Republican,50,000010
BROWN,Hiawatha City Ward 1,Kansas Senate,1,"Henry, Jerry  ",Democratic,89,000020
BROWN,Hiawatha City Ward 1,Kansas Senate,1,"Pyle, Dennis D. ",Republican,83,000020
BROWN,Hiawatha City Ward 2,Kansas Senate,1,"Henry, Jerry  ",Democratic,311,000030
BROWN,Hiawatha City Ward 2,Kansas Senate,1,"Pyle, Dennis D. ",Republican,246,000030
BROWN,Hiawatha City Ward 3,Kansas Senate,1,"Henry, Jerry  ",Democratic,217,00004A
BROWN,Hiawatha City Ward 3,Kansas Senate,1,"Pyle, Dennis D. ",Republican,254,00004A
BROWN,Hiawatha City Ward 3 Exclave,Kansas Senate,1,"Henry, Jerry  ",Democratic,0,00004B
BROWN,Hiawatha City Ward 3 Exclave,Kansas Senate,1,"Pyle, Dennis D. ",Republican,0,00004B
BROWN,Hiawatha City Ward 4,Kansas Senate,1,"Henry, Jerry  ",Democratic,24,00005A
BROWN,Hiawatha City Ward 4,Kansas Senate,1,"Pyle, Dennis D. ",Republican,44,00005A
BROWN,Hiawatha City Ward 4 Exclave Club,Kansas Senate,1,"Henry, Jerry  ",Democratic,0,00005B
BROWN,Hiawatha City Ward 4 Exclave Club,Kansas Senate,1,"Pyle, Dennis D. ",Republican,0,00005B
BROWN,Hiawatha Township,Kansas Senate,1,"Henry, Jerry  ",Democratic,149,000060
BROWN,Hiawatha Township,Kansas Senate,1,"Pyle, Dennis D. ",Republican,177,000060
BROWN,Horton Ward 1,Kansas Senate,1,"Henry, Jerry  ",Democratic,96,000070
BROWN,Horton Ward 1,Kansas Senate,1,"Pyle, Dennis D. ",Republican,143,000070
BROWN,Horton Ward 2,Kansas Senate,1,"Henry, Jerry  ",Democratic,63,000080
BROWN,Horton Ward 2,Kansas Senate,1,"Pyle, Dennis D. ",Republican,119,000080
BROWN,Horton Ward 3,Kansas Senate,1,"Henry, Jerry  ",Democratic,43,00009A
BROWN,Horton Ward 3,Kansas Senate,1,"Pyle, Dennis D. ",Republican,78,00009A
BROWN,Horton Ward 3 Exclave A,Kansas Senate,1,"Henry, Jerry  ",Democratic,0,00009B
BROWN,Horton Ward 3 Exclave A,Kansas Senate,1,"Pyle, Dennis D. ",Republican,0,00009B
BROWN,Horton Ward 3 Exclave B,Kansas Senate,1,"Henry, Jerry  ",Democratic,0,00009C
BROWN,Horton Ward 3 Exclave B,Kansas Senate,1,"Pyle, Dennis D. ",Republican,0,00009C
BROWN,Irving Township,Kansas Senate,1,"Henry, Jerry  ",Democratic,53,000100
BROWN,Irving Township,Kansas Senate,1,"Pyle, Dennis D. ",Republican,78,000100
BROWN,Mission Township,Kansas Senate,1,"Henry, Jerry  ",Democratic,153,000110
BROWN,Mission Township,Kansas Senate,1,"Pyle, Dennis D. ",Republican,160,000110
BROWN,Morrill Township,Kansas Senate,1,"Henry, Jerry  ",Democratic,62,000120
BROWN,Morrill Township,Kansas Senate,1,"Pyle, Dennis D. ",Republican,164,000120
BROWN,Padonia Township,Kansas Senate,1,"Henry, Jerry  ",Democratic,44,000130
BROWN,Padonia Township,Kansas Senate,1,"Pyle, Dennis D. ",Republican,51,000130
BROWN,Powhattan Township,Kansas Senate,1,"Henry, Jerry  ",Democratic,124,000140
BROWN,Powhattan Township,Kansas Senate,1,"Pyle, Dennis D. ",Republican,133,000140
BROWN,Reserve Township,Kansas Senate,1,"Henry, Jerry  ",Democratic,21,000150
BROWN,Reserve Township,Kansas Senate,1,"Pyle, Dennis D. ",Republican,45,000150
BROWN,Robinson Township,Kansas Senate,1,"Henry, Jerry  ",Democratic,77,000160
BROWN,Robinson Township,Kansas Senate,1,"Pyle, Dennis D. ",Republican,115,000160
BROWN,Sabetha Ward 1 Part A,Kansas Senate,1,"Henry, Jerry  ",Democratic,0,00017A
BROWN,Sabetha Ward 1 Part A,Kansas Senate,1,"Pyle, Dennis D. ",Republican,0,00017A
BROWN,Sabetha Ward 1 Part B,Kansas Senate,1,"Henry, Jerry  ",Democratic,0,00017B
BROWN,Sabetha Ward 1 Part B,Kansas Senate,1,"Pyle, Dennis D. ",Republican,0,00017B
BROWN,Sabetha Ward 4 Part A,Kansas Senate,1,"Henry, Jerry  ",Democratic,0,00018A
BROWN,Sabetha Ward 4 Part A,Kansas Senate,1,"Pyle, Dennis D. ",Republican,0,00018A
BROWN,Sabetha Ward 4 Part B,Kansas Senate,1,"Henry, Jerry  ",Democratic,0,00018B
BROWN,Sabetha Ward 4 Part B,Kansas Senate,1,"Pyle, Dennis D. ",Republican,0,00018B
BROWN,Sabetha Ward 5,Kansas Senate,1,"Henry, Jerry  ",Democratic,0,000190
BROWN,Sabetha Ward 5,Kansas Senate,1,"Pyle, Dennis D. ",Republican,0,000190
BROWN,Walnut Township,Kansas Senate,1,"Henry, Jerry  ",Democratic,124,000200
BROWN,Walnut Township,Kansas Senate,1,"Pyle, Dennis D. ",Republican,163,000200
BROWN,Washington Township,Kansas Senate,1,"Henry, Jerry  ",Democratic,127,000210
BROWN,Washington Township,Kansas Senate,1,"Pyle, Dennis D. ",Republican,109,000210
BROWN,Sabetha Ward 1 Part 1 Exclave,Kansas Senate,1,"Henry, Jerry  ",Democratic,0,900010
BROWN,Sabetha Ward 1 Part 1 Exclave,Kansas Senate,1,"Pyle, Dennis D. ",Republican,0,900010
BUTLER,Andover Ward 01,Kansas Senate,16,"Costilla, Gabriel  ",Democratic,922,00001A
BUTLER,Andover Ward 01,Kansas Senate,16,"Masterson, Ty  ",Republican,1699,00001A
BUTLER,Andover Exclave A,Kansas Senate,16,"Costilla, Gabriel  ",Democratic,0,00001L
BUTLER,Andover Exclave A,Kansas Senate,16,"Masterson, Ty  ",Republican,0,00001L
BUTLER,Andover Exclave C,Kansas Senate,16,"Costilla, Gabriel  ",Democratic,0,00001N
BUTLER,Andover Exclave C,Kansas Senate,16,"Masterson, Ty  ",Republican,0,00001N
BUTLER,Andover Exclave D Sewage Plant,Kansas Senate,16,"Costilla, Gabriel  ",Democratic,0,00001O
BUTLER,Andover Exclave D Sewage Plant,Kansas Senate,16,"Masterson, Ty  ",Republican,0,00001O
BUTLER,Augusta City Ward 1,Kansas Senate,16,"Costilla, Gabriel  ",Democratic,291,00002A
BUTLER,Augusta City Ward 1,Kansas Senate,16,"Masterson, Ty  ",Republican,501,00002A
BUTLER,Augusta City Ward 1 Exclave A,Kansas Senate,16,"Costilla, Gabriel  ",Democratic,0,00002B
BUTLER,Augusta City Ward 1 Exclave A,Kansas Senate,16,"Masterson, Ty  ",Republican,0,00002B
BUTLER,Augusta City Ward 1 Exclave B,Kansas Senate,16,"Costilla, Gabriel  ",Democratic,0,00002C
BUTLER,Augusta City Ward 1 Exclave B,Kansas Senate,16,"Masterson, Ty  ",Republican,0,00002C
BUTLER,Augusta City Ward 2,Kansas Senate,16,"Costilla, Gabriel  ",Democratic,223,000030
BUTLER,Augusta City Ward 2,Kansas Senate,16,"Masterson, Ty  ",Republican,398,000030
BUTLER,Augusta City Ward 3,Kansas Senate,16,"Costilla, Gabriel  ",Democratic,451,00004A
BUTLER,Augusta City Ward 3,Kansas Senate,16,"Masterson, Ty  ",Republican,678,00004A
BUTLER,Augusta City Ward 3 Exclave,Kansas Senate,16,"Costilla, Gabriel  ",Democratic,0,00004B
BUTLER,Augusta City Ward 3 Exclave,Kansas Senate,16,"Masterson, Ty  ",Republican,0,00004B
BUTLER,Augusta City Ward 4,Kansas Senate,16,"Costilla, Gabriel  ",Democratic,389,000050
BUTLER,Augusta City Ward 4,Kansas Senate,16,"Masterson, Ty  ",Republican,661,000050
BUTLER,Benton Township / City,Kansas Senate,16,"Costilla, Gabriel  ",Democratic,323,000070
BUTLER,Benton Township / City,Kansas Senate,16,"Masterson, Ty  ",Republican,889,000070
BUTLER,Bloomington Township,Kansas Senate,14,"Pringle, Mark  ",Democratic,49,000080
BUTLER,Bloomington Township,Kansas Senate,14,"Givens, Bruce  ",Republican,182,000080
BUTLER,Bruno Township Enclave B,Kansas Senate,16,"Costilla, Gabriel  ",Democratic,0,00009C
BUTLER,Bruno Township Enclave B,Kansas Senate,16,"Masterson, Ty  ",Republican,0,00009C
BUTLER,Bruno Township Enclave D Part A,Kansas Senate,16,"Costilla, Gabriel  ",Democratic,0,00009E
BUTLER,Bruno Township Enclave D Part A,Kansas Senate,16,"Masterson, Ty  ",Republican,0,00009E
BUTLER,Bruno Township Enclave D Part B,Kansas Senate,16,"Costilla, Gabriel  ",Democratic,0,00009F
BUTLER,Bruno Township Enclave D Part B,Kansas Senate,16,"Masterson, Ty  ",Republican,0,00009F
BUTLER,Bruno Township Enclave D Part C,Kansas Senate,16,"Costilla, Gabriel  ",Democratic,0,00009G
BUTLER,Bruno Township Enclave D Part C,Kansas Senate,16,"Masterson, Ty  ",Republican,0,00009G
BUTLER,Bruno Township Enclave D Part D,Kansas Senate,16,"Costilla, Gabriel  ",Democratic,0,00009H
BUTLER,Bruno Township Enclave D Part D,Kansas Senate,16,"Masterson, Ty  ",Republican,0,00009H
BUTLER,Bruno Township Enclave D Part E,Kansas Senate,16,"Costilla, Gabriel  ",Democratic,0,00009I
BUTLER,Bruno Township Enclave D Part E,Kansas Senate,16,"Masterson, Ty  ",Republican,0,00009I
BUTLER,Bruno Township Enclave C,Kansas Senate,16,"Costilla, Gabriel  ",Democratic,0,000090
BUTLER,Bruno Township Enclave C,Kansas Senate,16,"Masterson, Ty  ",Republican,0,000090
BUTLER,Sycamore/Cassoday,Kansas Senate,14,"Pringle, Mark  ",Democratic,26,000100
BUTLER,Sycamore/Cassoday,Kansas Senate,14,"Givens, Bruce  ",Republican,125,000100
BUTLER,Clay Township,Kansas Senate,14,"Pringle, Mark  ",Democratic,11,000110
BUTLER,Clay Township,Kansas Senate,14,"Givens, Bruce  ",Republican,30,000110
BUTLER,Clifford Township,Kansas Senate,14,"Pringle, Mark  ",Democratic,14,000120
BUTLER,Clifford Township,Kansas Senate,14,"Givens, Bruce  ",Republican,90,000120
BUTLER,Douglass Township/City,Kansas Senate,14,"Pringle, Mark  ",Democratic,187,000130
BUTLER,Douglass Township/City,Kansas Senate,14,"Givens, Bruce  ",Republican,618,000130
BUTLER,El Dorado Ward 1 Precinct 1,Kansas Senate,14,"Pringle, Mark  ",Democratic,286,00014A
BUTLER,El Dorado Ward 1 Precinct 1,Kansas Senate,14,"Givens, Bruce  ",Republican,1224,00014A
BUTLER,El Dorado Ward 1 Precinct 2,Kansas Senate,14,"Pringle, Mark  ",Democratic,0,00015A
BUTLER,El Dorado Ward 1 Precinct 2,Kansas Senate,14,"Givens, Bruce  ",Republican,0,00015A
BUTLER,El Dorado Ward 2 Precinct 1,Kansas Senate,14,"Pringle, Mark  ",Democratic,327,00016A
BUTLER,El Dorado Ward 2 Precinct 1,Kansas Senate,14,"Givens, Bruce  ",Republican,1006,00016A
BUTLER,El Dorado Ward 2 Precinct 1 Exclave A,Kansas Senate,14,"Pringle, Mark  ",Democratic,0,00016B
BUTLER,El Dorado Ward 2 Precinct 1 Exclave A,Kansas Senate,14,"Givens, Bruce  ",Republican,0,00016B
BUTLER,El Dorado Ward 2 Precinct 1 Exclave B,Kansas Senate,14,"Pringle, Mark  ",Democratic,0,00016C
BUTLER,El Dorado Ward 2 Precinct 1 Exclave B,Kansas Senate,14,"Givens, Bruce  ",Republican,0,00016C
BUTLER,El Dorado Ward 2 Precinct 2,Kansas Senate,14,"Pringle, Mark  ",Democratic,0,000170
BUTLER,El Dorado Ward 2 Precinct 2,Kansas Senate,14,"Givens, Bruce  ",Republican,0,000170
BUTLER,El Dorado Ward 2 Precinct 3,Kansas Senate,14,"Pringle, Mark  ",Democratic,0,000180
BUTLER,El Dorado Ward 2 Precinct 3,Kansas Senate,14,"Givens, Bruce  ",Republican,0,000180
BUTLER,El Dorado Ward 3 Precinct 1,Kansas Senate,14,"Pringle, Mark  ",Democratic,249,000190
BUTLER,El Dorado Ward 3 Precinct 1,Kansas Senate,14,"Givens, Bruce  ",Republican,720,000190
BUTLER,El Dorado Ward 3 Precinct 2,Kansas Senate,14,"Pringle, Mark  ",Democratic,0,000200
BUTLER,El Dorado Ward 3 Precinct 2,Kansas Senate,14,"Givens, Bruce  ",Republican,0,000200
BUTLER,El Dorado Ward 3 Precinct 3,Kansas Senate,14,"Pringle, Mark  ",Democratic,0,000210
BUTLER,El Dorado Ward 3 Precinct 3,Kansas Senate,14,"Givens, Bruce  ",Republican,0,000210
BUTLER,El Dorado Ward 4 Precinct 1,Kansas Senate,14,"Pringle, Mark  ",Democratic,229,000220
BUTLER,El Dorado Ward 4 Precinct 1,Kansas Senate,14,"Givens, Bruce  ",Republican,532,000220
BUTLER,El Dorado Ward 4 Precinct 2,Kansas Senate,14,"Pringle, Mark  ",Democratic,0,00023A
BUTLER,El Dorado Ward 4 Precinct 2,Kansas Senate,14,"Givens, Bruce  ",Republican,0,00023A
BUTLER,El Dorado Ward 4 Precinct 3,Kansas Senate,14,"Pringle, Mark  ",Democratic,0,00023B
BUTLER,El Dorado Ward 4 Precinct 3,Kansas Senate,14,"Givens, Bruce  ",Republican,0,00023B
BUTLER,Fairmount Township/Elbing,Kansas Senate,14,"Pringle, Mark  ",Democratic,49,000240
BUTLER,Fairmount Township/Elbing,Kansas Senate,14,"Givens, Bruce  ",Republican,245,000240
BUTLER,Fairview Township,Kansas Senate,14,"Pringle, Mark  ",Democratic,44,000250
BUTLER,Fairview Township,Kansas Senate,14,"Givens, Bruce  ",Republican,203,000250
BUTLER,Glencoe Township,Kansas Senate,14,"Pringle, Mark  ",Democratic,27,000260
BUTLER,Glencoe Township,Kansas Senate,14,"Givens, Bruce  ",Republican,63,000260
BUTLER,Hickory Township,Kansas Senate,14,"Pringle, Mark  ",Democratic,11,000270
BUTLER,Hickory Township,Kansas Senate,14,"Givens, Bruce  ",Republican,36,000270
BUTLER,Lincoln Township,Kansas Senate,14,"Pringle, Mark  ",Democratic,18,000280
BUTLER,Lincoln Township,Kansas Senate,14,"Givens, Bruce  ",Republican,100,000280
BUTLER,Little Walnut Township/Leon,Kansas Senate,14,"Pringle, Mark  ",Democratic,91,000290
BUTLER,Little Walnut Township/Leon,Kansas Senate,14,"Givens, Bruce  ",Republican,273,000290
BUTLER,El Dorado Ward 4 Precinct 3 Exclave A,Kansas Senate,14,"Pringle, Mark  ",Democratic,0,00030A
BUTLER,El Dorado Ward 4 Precinct 3 Exclave A,Kansas Senate,14,"Givens, Bruce  ",Republican,0,00030A
BUTLER,Logan Township,Kansas Senate,14,"Pringle, Mark  ",Democratic,15,000300
BUTLER,Logan Township,Kansas Senate,14,"Givens, Bruce  ",Republican,40,000300
BUTLER,Murdock Township,Kansas Senate,16,"Costilla, Gabriel  ",Democratic,42,000320
BUTLER,Murdock Township,Kansas Senate,16,"Masterson, Ty  ",Republican,172,000320
BUTLER,El Dorado Township West,Kansas Senate,14,"Pringle, Mark  ",Democratic,50,000330
BUTLER,El Dorado Township West,Kansas Senate,14,"Givens, Bruce  ",Republican,190,000330
BUTLER,Pleasant Township,Kansas Senate,16,"Costilla, Gabriel  ",Democratic,674,000340
BUTLER,Pleasant Township,Kansas Senate,16,"Masterson, Ty  ",Republican,1565,000340
BUTLER,Plum Grove Township/Potwin,Kansas Senate,14,"Pringle, Mark  ",Democratic,72,000350
BUTLER,Plum Grove Township/Potwin,Kansas Senate,14,"Givens, Bruce  ",Republican,168,000350
BUTLER,Prospect Township,Kansas Senate,14,"Pringle, Mark  ",Democratic,117,000360
BUTLER,Prospect Township,Kansas Senate,14,"Givens, Bruce  ",Republican,416,000360
BUTLER,Rock Creek Township,Kansas Senate,14,"Pringle, Mark  ",Democratic,25,000380
BUTLER,Rock Creek Township,Kansas Senate,14,"Givens, Bruce  ",Republican,112,000380
BUTLER,Rosalia Township,Kansas Senate,14,"Pringle, Mark  ",Democratic,35,000390
BUTLER,Rosalia Township,Kansas Senate,14,"Givens, Bruce  ",Republican,222,000390
BUTLER,Spring Township,Kansas Senate,14,"Pringle, Mark  ",Democratic,161,000410
BUTLER,Spring Township,Kansas Senate,14,"Givens, Bruce  ",Republican,538,000410
