County,Precinct,Race,District,Candidate,Party,Votes,VTD
RENO,South Clay Township Clay H102 A,Kansas House of Representatives,102,"Pauls, Jan  ",Republican,2,12005A
RENO,Hutchinson Precinct 34 Exclave,Kansas House of Representatives,102,"Terrell, Patsy  ",Democratic,0,120060
RENO,Hutchinson Precinct 34 Exclave,Kansas House of Representatives,102,"Pauls, Jan  ",Republican,1,120060
RENO,Hutchinson Precinct 36,Kansas House of Representatives,104,"Taylor, Betty  ",Democratic,0,120070
RENO,Hutchinson Precinct 36,Kansas House of Representatives,104,"Becker, Steven R. ",Republican,0,120070
RENO,Hutchinson Precinct 08 H101,Kansas House of Representatives,102,"Terrell, Patsy  ",Democratic,110,200010
RENO,Hutchinson Precinct 08 H101,Kansas House of Representatives,102,"Pauls, Jan  ",Republican,103,200010
RENO,Hutchinson Precinct 35,Kansas House of Representatives,102,"Terrell, Patsy  ",Democratic,102,200020
RENO,Hutchinson Precinct 35,Kansas House of Representatives,102,"Pauls, Jan  ",Republican,96,200020
RENO,Hutchinson Precinct 23 Exclave,Kansas House of Representatives,104,"Taylor, Betty  ",Democratic,17,200030
RENO,Hutchinson Precinct 23 Exclave,Kansas House of Representatives,104,"Becker, Steven R. ",Republican,184,200030
RENO,Hutchinson Precinct 23 H104,Kansas House of Representatives,104,"Taylor, Betty  ",Democratic,178,200040
RENO,Hutchinson Precinct 23 H104,Kansas House of Representatives,104,"Becker, Steven R. ",Republican,614,200040
RENO,Hutchinson Precinct 33,Kansas House of Representatives,104,"Taylor, Betty  ",Democratic,30,200050
RENO,Hutchinson Precinct 33,Kansas House of Representatives,104,"Becker, Steven R. ",Republican,160,200050
RENO,Hutchinson Precinct 34,Kansas House of Representatives,102,"Terrell, Patsy  ",Democratic,26,200060
RENO,Hutchinson Precinct 34,Kansas House of Representatives,102,"Pauls, Jan  ",Republican,40,200060
REPUBLIC,Albion Township,Kansas House of Representatives,106,"Frye, Todd E. ",Democratic,13,000010
REPUBLIC,Albion Township,Kansas House of Representatives,106,"Aurand, Clay  ",Republican,53,000010
REPUBLIC,Beaver Township,Kansas House of Representatives,106,"Frye, Todd E. ",Democratic,25,000020
REPUBLIC,Beaver Township,Kansas House of Representatives,106,"Aurand, Clay  ",Republican,24,000020
REPUBLIC,Belleville Township,Kansas House of Representatives,106,"Frye, Todd E. ",Democratic,29,000030
REPUBLIC,Belleville Township,Kansas House of Representatives,106,"Aurand, Clay  ",Republican,98,000030
REPUBLIC,Belleville Ward 1,Kansas House of Representatives,106,"Frye, Todd E. ",Democratic,76,000040
REPUBLIC,Belleville Ward 1,Kansas House of Representatives,106,"Aurand, Clay  ",Republican,250,000040
REPUBLIC,Belleville Ward 2,Kansas House of Representatives,106,"Frye, Todd E. ",Democratic,78,00005A
REPUBLIC,Belleville Ward 2,Kansas House of Representatives,106,"Aurand, Clay  ",Republican,303,00005A
REPUBLIC,Belleville Ward 2 Exclave Airport,Kansas House of Representatives,106,"Frye, Todd E. ",Democratic,0,00005B
REPUBLIC,Belleville Ward 2 Exclave Airport,Kansas House of Representatives,106,"Aurand, Clay  ",Republican,0,00005B
REPUBLIC,Belleville Ward 3,Kansas House of Representatives,106,"Frye, Todd E. ",Democratic,51,00006A
REPUBLIC,Belleville Ward 3,Kansas House of Representatives,106,"Aurand, Clay  ",Republican,151,00006A
REPUBLIC,Belleville Ward 3 Exclave Cemetery,Kansas House of Representatives,106,"Frye, Todd E. ",Democratic,0,00006B
REPUBLIC,Belleville Ward 3 Exclave Cemetery,Kansas House of Representatives,106,"Aurand, Clay  ",Republican,0,00006B
REPUBLIC,Big Bend Township,Kansas House of Representatives,106,"Frye, Todd E. ",Democratic,18,000070
REPUBLIC,Big Bend Township,Kansas House of Representatives,106,"Aurand, Clay  ",Republican,69,000070
REPUBLIC,Courtland Township,Kansas House of Representatives,106,"Frye, Todd E. ",Democratic,122,000080
REPUBLIC,Courtland Township,Kansas House of Representatives,106,"Aurand, Clay  ",Republican,67,000080
REPUBLIC,Elk Creek Township,Kansas House of Representatives,106,"Frye, Todd E. ",Democratic,11,000090
REPUBLIC,Elk Creek Township,Kansas House of Representatives,106,"Aurand, Clay  ",Republican,57,000090
REPUBLIC,Fairview Township,Kansas House of Representatives,106,"Frye, Todd E. ",Democratic,32,000100
REPUBLIC,Fairview Township,Kansas House of Representatives,106,"Aurand, Clay  ",Republican,55,000100
REPUBLIC,Farmington Township,Kansas House of Representatives,106,"Frye, Todd E. ",Democratic,7,000110
REPUBLIC,Farmington Township,Kansas House of Representatives,106,"Aurand, Clay  ",Republican,25,000110
REPUBLIC,Freedom Township,Kansas House of Representatives,106,"Frye, Todd E. ",Democratic,19,00012A
REPUBLIC,Freedom Township,Kansas House of Representatives,106,"Aurand, Clay  ",Republican,82,00012A
REPUBLIC,Freedom Township Enclave,Kansas House of Representatives,106,"Frye, Todd E. ",Democratic,0,00012B
REPUBLIC,Freedom Township Enclave,Kansas House of Representatives,106,"Aurand, Clay  ",Republican,0,00012B
REPUBLIC,Grant Township,Kansas House of Representatives,106,"Frye, Todd E. ",Democratic,7,000130
REPUBLIC,Grant Township,Kansas House of Representatives,106,"Aurand, Clay  ",Republican,27,000130
REPUBLIC,Jefferson Township,Kansas House of Representatives,106,"Frye, Todd E. ",Democratic,17,000140
REPUBLIC,Jefferson Township,Kansas House of Representatives,106,"Aurand, Clay  ",Republican,42,000140
REPUBLIC,Liberty Township,Kansas House of Representatives,106,"Frye, Todd E. ",Democratic,6,000150
REPUBLIC,Liberty Township,Kansas House of Representatives,106,"Aurand, Clay  ",Republican,16,000150
REPUBLIC,Lincoln Township,Kansas House of Representatives,106,"Frye, Todd E. ",Democratic,7,000160
REPUBLIC,Lincoln Township,Kansas House of Representatives,106,"Aurand, Clay  ",Republican,40,000160
REPUBLIC,Norway Township,Kansas House of Representatives,106,"Frye, Todd E. ",Democratic,19,000170
REPUBLIC,Norway Township,Kansas House of Representatives,106,"Aurand, Clay  ",Republican,56,000170
REPUBLIC,Richland Township,Kansas House of Representatives,106,"Frye, Todd E. ",Democratic,49,000180
REPUBLIC,Richland Township,Kansas House of Representatives,106,"Aurand, Clay  ",Republican,87,000180
REPUBLIC,Rose Creek Township,Kansas House of Representatives,106,"Frye, Todd E. ",Democratic,17,000190
REPUBLIC,Rose Creek Township,Kansas House of Representatives,106,"Aurand, Clay  ",Republican,46,000190
REPUBLIC,Scandia Township,Kansas House of Representatives,106,"Frye, Todd E. ",Democratic,123,000200
REPUBLIC,Scandia Township,Kansas House of Representatives,106,"Aurand, Clay  ",Republican,119,000200
REPUBLIC,Union Township,Kansas House of Representatives,106,"Frye, Todd E. ",Democratic,7,000210
REPUBLIC,Union Township,Kansas House of Representatives,106,"Aurand, Clay  ",Republican,14,000210
REPUBLIC,Washington Township,Kansas House of Representatives,106,"Frye, Todd E. ",Democratic,4,000220
REPUBLIC,Washington Township,Kansas House of Representatives,106,"Aurand, Clay  ",Republican,42,000220
REPUBLIC,White Rock Township,Kansas House of Representatives,106,"Frye, Todd E. ",Democratic,22,000230
REPUBLIC,White Rock Township,Kansas House of Representatives,106,"Aurand, Clay  ",Republican,28,000230
RICE,Atlanta Township,Kansas House of Representatives,113,"Lewis, Greg  ",Republican,64,000010
RICE,Bell Township,Kansas House of Representatives,113,"Lewis, Greg  ",Republican,6,000020
RICE,Center Township,Kansas House of Representatives,113,"Lewis, Greg  ",Republican,45,000030
RICE,East Washington Township,Kansas House of Representatives,114,"Thimesch, Jack  ",Republican,67,000040
RICE,Eureka Township,Kansas House of Representatives,108,"Menke, Kelley  ",Democratic,7,000050
RICE,Eureka Township,Kansas House of Representatives,108,"Johnson, Steven  ",Republican,18,000050
RICE,Farmer Township,Kansas House of Representatives,108,"Menke, Kelley  ",Democratic,45,000060
RICE,Farmer Township,Kansas House of Representatives,108,"Johnson, Steven  ",Republican,122,000060
RICE,Galt Township,Kansas House of Representatives,108,"Menke, Kelley  ",Democratic,8,000070
RICE,Galt Township,Kansas House of Representatives,108,"Johnson, Steven  ",Republican,35,000070
RICE,Harrison Township,Kansas House of Representatives,113,"Lewis, Greg  ",Republican,82,000080
RICE,Lincoln Township,Kansas House of Representatives,113,"Lewis, Greg  ",Republican,166,000090
RICE,Lyons Ward 1,Kansas House of Representatives,113,"Lewis, Greg  ",Republican,330,000100
RICE,Lyons Ward 2,Kansas House of Representatives,113,"Lewis, Greg  ",Republican,256,000110
RICE,Lyons Ward 3,Kansas House of Representatives,113,"Lewis, Greg  ",Republican,217,000120
RICE,Lyons Ward 4,Kansas House of Representatives,113,"Lewis, Greg  ",Republican,260,000130
RICE,Mitchell Township,Kansas House of Representatives,108,"Menke, Kelley  ",Democratic,16,000140
RICE,Mitchell Township,Kansas House of Representatives,108,"Johnson, Steven  ",Republican,51,000140
RICE,Odessa Township,Kansas House of Representatives,108,"Menke, Kelley  ",Democratic,9,000150
RICE,Odessa Township,Kansas House of Representatives,108,"Johnson, Steven  ",Republican,25,000150
RICE,Pioneer Township,Kansas House of Representatives,113,"Lewis, Greg  ",Republican,28,000160
RICE,Raymond Township,Kansas House of Representatives,113,"Lewis, Greg  ",Republican,71,000170
RICE,Rockville Township,Kansas House of Representatives,114,"Thimesch, Jack  ",Republican,61,000180
RICE,Sterling City East Ward,Kansas House of Representatives,114,"Thimesch, Jack  ",Republican,461,00019A
RICE,Sterling City East Ward Exclave A,Kansas House of Representatives,114,"Thimesch, Jack  ",Republican,0,00019B
RICE,Sterling City East Ward Exclave B,Kansas House of Representatives,114,"Thimesch, Jack  ",Republican,0,00019C
RICE,Sterling City West Ward,Kansas House of Representatives,114,"Thimesch, Jack  ",Republican,273,000200
RICE,Sterling Township,Kansas House of Representatives,114,"Thimesch, Jack  ",Republican,72,000210
RICE,Union Township,Kansas House of Representatives,108,"Menke, Kelley  ",Democratic,88,000220
RICE,Union Township,Kansas House of Representatives,108,"Johnson, Steven  ",Republican,216,000220
RICE,Valley Township,Kansas House of Representatives,113,"Lewis, Greg  ",Republican,101,000230
RICE,Victoria Township,Kansas House of Representatives,108,"Menke, Kelley  ",Democratic,44,000240
RICE,Victoria Township,Kansas House of Representatives,108,"Johnson, Steven  ",Republican,98,000240
RICE,West Washington Township,Kansas House of Representatives,114,"Thimesch, Jack  ",Republican,48,000250
RICE,Wilson Township,Kansas House of Representatives,114,"Thimesch, Jack  ",Republican,67,000260
RILEY,Ashland Township,Kansas House of Representatives,67,"Phillips, Tom  ",Republican,89,000010
RILEY,Bala Township,Kansas House of Representatives,64,"Swanson, Susie  ",Republican,306,000020
RILEY,Center Township,Kansas House of Representatives,64,"Swanson, Susie  ",Republican,38,000030
RILEY,Fancy Creek Township,Kansas House of Representatives,64,"Swanson, Susie  ",Republican,63,000040
RILEY,Fort Riley B Madison Township,Kansas House of Representatives,64,"Swanson, Susie  ",Republican,27,00005B
RILEY,Grant Township,Kansas House of Representatives,67,"Phillips, Tom  ",Republican,508,000060
RILEY,Jackson Township,Kansas House of Representatives,64,"Swanson, Susie  ",Republican,148,000070
RILEY,Manhattan City Ward 02 Precinct 02,Kansas House of Representatives,66,"Carlin, Sydney  ",Democratic,200,000120
RILEY,Manhattan City Ward 02 Precinct 02,Kansas House of Representatives,66,"Hoerman, Stanley  ",Republican,79,000120
RILEY,Manhattan City Ward 02 Precinct 04,Kansas House of Representatives,66,"Carlin, Sydney  ",Democratic,402,000140
RILEY,Manhattan City Ward 02 Precinct 04,Kansas House of Representatives,66,"Hoerman, Stanley  ",Republican,248,000140
RILEY,Manhattan City Ward 03 Precinct 02,Kansas House of Representatives,66,"Carlin, Sydney  ",Democratic,282,000170
RILEY,Manhattan City Ward 03 Precinct 02,Kansas House of Representatives,66,"Hoerman, Stanley  ",Republican,148,000170
RILEY,Manhattan City Ward 04 Precinct 02,Kansas House of Representatives,66,"Carlin, Sydney  ",Democratic,173,00022A
RILEY,Manhattan City Ward 04 Precinct 02,Kansas House of Representatives,66,"Hoerman, Stanley  ",Republican,79,00022A
RILEY,Manhattan City Ward 07 Precinct 01,Kansas House of Representatives,67,"Phillips, Tom  ",Republican,0,00022B
RILEY,Manhattan City Ward 04 Precinct 03,Kansas House of Representatives,67,"Phillips, Tom  ",Republican,496,000230
RILEY,Manhattan City Ward 04 Precinct 05,Kansas House of Representatives,67,"Phillips, Tom  ",Republican,561,00025A
RILEY,Manhattan City Ward 04 Precinct 05 Exclave,Kansas House of Representatives,67,"Phillips, Tom  ",Republican,0,00025B
RILEY,Manhattan City Ward 05 Precinct 05,Kansas House of Representatives,67,"Phillips, Tom  ",Republican,275,000310
RILEY,Manhattan City Ward 05 Precinct 06,Kansas House of Representatives,67,"Phillips, Tom  ",Republican,643,000320
RILEY,Manhattan City Ward 05 Precinct 07,Kansas House of Representatives,67,"Phillips, Tom  ",Republican,285,000330
RILEY,Manhattan City Ward 05 Precinct 08,Kansas House of Representatives,67,"Phillips, Tom  ",Republican,393,000340
RILEY,Manhattan City Ward 05 Precinct 09,Kansas House of Representatives,67,"Phillips, Tom  ",Republican,1031,000350
RILEY,Manhattan City Ward 05 Precinct 10,Kansas House of Representatives,67,"Phillips, Tom  ",Republican,1161,00036A
RILEY,Manhattan City Ward 05 Precinct 11,Kansas House of Representatives,67,"Phillips, Tom  ",Republican,1099,000370
RILEY,Manhattan City Ward 06 Precinct 01 Job Corp,Kansas House of Representatives,64,"Swanson, Susie  ",Republican,1,000380
RILEY,Manhattan Township Precinct 1,Kansas House of Representatives,66,"Carlin, Sydney  ",Democratic,135,00039A
RILEY,Manhattan Township Precinct 1,Kansas House of Representatives,66,"Hoerman, Stanley  ",Republican,153,00039A
RILEY,Manhattan Township Precinct 1 Enclave A,Kansas House of Representatives,67,"Phillips, Tom  ",Republican,0,00039B
RILEY,Manhattan Township Precinct 1 Enclave B,Kansas House of Representatives,67,"Phillips, Tom  ",Republican,0,00039C
RILEY,Manahattan Township Precinct 1 Enclave D,Kansas House of Representatives,67,"Phillips, Tom  ",Republican,0,00039E
RILEY,Manhattan Township Precinct 1 Enclave F,Kansas House of Representatives,67,"Phillips, Tom  ",Republican,0,00039G
RILEY,Manhattan Township Precinct 1 Part A,Kansas House of Representatives,67,"Phillips, Tom  ",Republican,0,00039H
RILEY,Manhattan Township Precinct 2,Kansas House of Representatives,67,"Phillips, Tom  ",Republican,270,000400
RILEY,Manhattan Township Precinct 3,Kansas House of Representatives,67,"Phillips, Tom  ",Republican,89,000410
RILEY,Manhattan Township Precinct 4,Kansas House of Representatives,66,"Carlin, Sydney  ",Democratic,184,000420
RILEY,Manhattan Township Precinct 4,Kansas House of Representatives,66,"Hoerman, Stanley  ",Republican,136,000420
RILEY,May Day Township,Kansas House of Representatives,64,"Swanson, Susie  ",Republican,34,000430
RILEY,Ogden Township,Kansas House of Representatives,64,"Swanson, Susie  ",Republican,176,00044A
RILEY,Sherman Township,Kansas House of Representatives,64,"Swanson, Susie  ",Republican,281,000450
RILEY,Swede Creek Township,Kansas House of Representatives,64,"Swanson, Susie  ",Republican,61,000460
RILEY,Wildcat Township,Kansas House of Representatives,67,"Phillips, Tom  ",Republican,460,00047A
RILEY,Wildcat Township Enclave A,Kansas House of Representatives,67,"Phillips, Tom  ",Republican,0,00047B
RILEY,Wildcat Township Enclave B,Kansas House of Representatives,67,"Phillips, Tom  ",Republican,0,00047C
RILEY,Manhattan City Ward 10 Precinct 01,Kansas House of Representatives,67,"Phillips, Tom  ",Republican,108,00047D
RILEY,Zeandale Township,Kansas House of Representatives,51,"Olejnik, Adrienne  ",Democratic,122,000480
RILEY,Zeandale Township,Kansas House of Representatives,51,"Highland, Ron  ",Republican,80,000480
RILEY,Fort Riley A Madison Township H64,Kansas House of Representatives,64,"Swanson, Susie  ",Republican,41,120020
RILEY,Fort Riley A Madison Township H67,Kansas House of Representatives,67,"Phillips, Tom  ",Republican,0,120030
RILEY,Madison Township H64,Kansas House of Representatives,64,"Swanson, Susie  ",Republican,469,120040
RILEY,Madison Township H67,Kansas House of Representatives,67,"Phillips, Tom  ",Republican,14,120050
RILEY,Manhattan City Ward 06 Precinct 02 Tech Park,Kansas House of Representatives,64,"Swanson, Susie  ",Republican,0,300010
RILEY,Manhattan City Ward 08 Precinct 01,Kansas House of Representatives,66,"Carlin, Sydney  ",Democratic,123,300020
